schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_hour,min_citation_hour,max_citation_hour,avg_distance_meters,min_distance_meters,max_distance_meters
2010056,5936000,Fulton St,29th Ave  -  30th Ave,Monday,11,13,12,10.0,10,10,113.64920704132906,39.99625922079784,182.41759539614847
2010057,5937000,Fulton St,30th Ave  -  31st Ave,Thursday,13,15,45,10.0,10,10,91.11031802245468,22.930167039169227,172.83555080873083
2010058,5937000,Fulton St,30th Ave  -  31st Ave,Monday,11,13,9,10.0,10,10,86.9274182134674,8.911871775875294,174.24834450946048
2010059,5938000,Fulton St,31st Ave  -  32nd Ave,Thursday,13,15,32,10.0,10,10,104.41301913798951,8.782311473124619,175.39388485476994
2010060,5938000,Fulton St,31st Ave  -  32nd Ave,Monday,11,13,15,10.0,10,10,36.58150904677921,8.911871775875294,150.02229638025506
2010061,5939000,Fulton St,32nd Ave  -  33rd Ave,Thursday,13,15,21,10.0,10,10,38.95966184053437,8.782311473124619,152.19305381041917
2010062,5939000,Fulton St,32nd Ave  -  33rd Ave,Monday,11,13,18,10.0,10,10,55.518602059521314,8.66042110557743,159.98907440638988
2010063,5940000,Fulton St,33rd Ave  -  34th Ave,Thursday,13,15,31,10.0,10,10,49.33249541554654,9.092557382809689,134.34321632753662
2010064,5940000,Fulton St,33rd Ave  -  34th Ave,Monday,11,13,27,10.0,10,10,73.18255366972195,8.66042110557743,176.331647273236
2010065,5941000,Fulton St,34th Ave  -  35th Ave,Thursday,13,15,35,10.0,10,10,52.971103060617494,9.092557382809689,169.4240213256704
2010066,5941000,Fulton St,34th Ave  -  35th Ave,Monday,11,13,27,10.0,10,10,48.84063657244064,8.573788174635224,157.95496204374783
2010067,5942000,Fulton St,35th Ave  -  36th Ave,Thursday,13,15,30,10.0,10,10,62.72132927237286,10.281518887893524,159.60859796821958
2010068,5942000,Fulton St,35th Ave  -  36th Ave,Monday,11,13,27,10.0,10,10,72.71382950002547,8.573788174635224,157.98224466791976
2010069,5943000,Fulton St,36th Ave  -  37th Ave,Friday,7,8,57,10.0,10,10,41.907326747089726,8.685766371723165,82.20803924766369
2010070,5943000,Fulton St,36th Ave  -  37th Ave,Monday,11,13,24,10.0,10,10,69.38601941829417,9.351137944420394,157.72458960539973
2010071,5944000,Fulton St,37th Ave  -  38th Ave,Friday,7,8,43,10.0,10,10,64.69644707293118,8.685766371723165,152.25724883044091
2010072,5944000,Fulton St,37th Ave  -  38th Ave,Monday,11,13,22,10.0,10,10,39.9791700851499,9.351137944420394,144.77534663592485
2010074,5945000,Fulton St,38th Ave  -  39th Ave,Monday,11,13,23,10.0,10,10,48.508614186103294,10.184189200709495,149.30729823694713
2010076,5946000,Fulton St,39th Ave  -  40th Ave,Monday,11,13,15,10.0,10,10,47.22773891859661,10.56057338389895,86.55479837722632
2010078,5947000,Fulton St,40th Ave  -  41st Ave,Monday,11,13,8,10.0,10,10,58.81283179336758,9.075424368236682,86.84556162677589
2010080,5948000,Fulton St,41st Ave  -  42nd Ave,Monday,11,13,6,10.0,10,10,26.943441010754725,8.64590295808977,61.85721260530728
2010082,5949000,Fulton St,42nd Ave  -  43rd Ave,Monday,11,13,8,10.0,10,10,34.869787733662875,8.64590295808977,88.50042171421411
2010084,5950000,Fulton St,43rd Ave  -  44th Ave,Monday,11,13,18,10.0,10,10,43.62497930820555,8.69652321191462,88.68526042345498
2010086,5951000,Fulton St,44th Ave  -  45th Ave,Monday,11,13,28,10.0,10,10,34.62889370262331,8.69652321191462,71.68870130344354
2010088,5952000,Fulton St,45th Ave  -  46th Ave,Monday,11,13,29,10.0,10,10,40.54688268215045,8.949590546019,87.96224985822032
2010090,5953000,Fulton St,46th Ave  -  47th Ave,Monday,11,13,42,10.0,10,10,38.76940193464213,8.940384301445954,88.69340572278071
2010092,5954000,Fulton St,47th Ave  -  48th Ave,Monday,11,13,42,10.0,10,10,73.13010250098547,8.940384301445954,182.58166023821363
2010094,5955000,Fulton St,48th Ave  -  La Playa St,Monday,11,13,28,10.0,10,10,85.29647210474248,50.128445354711516,172.33197293485082
2010095,5907000,Fulton St,Arguello Blvd  -  02nd Ave,Wednesday,9,11,81,10.0,10,10,54.33330252203083,8.87366121002048,144.44899508514374
2010096,5907000,Fulton St,Arguello Blvd  -  02nd Ave,Monday,10,12,19,10.0,10,10,31.358963687794652,14.491260685003931,49.29234396364104
2010097,5898000,Fulton St,Ashbury St  -  Loyola Ter,Friday,9,11,37,10.0,10,10,60.689226686247665,9.299637837644765,131.23708444861703
2010098,5898000,Fulton St,Ashbury St  -  Loyola Ter,Wednesday,8,10,75,10.0,10,10,63.410832679073295,8.912466926100077,136.16515016671522
2010099,5897000,Fulton St,Atalaya Ter  -  Ashbury St,Friday,9,11,24,10.0,10,10,43.29985352246725,9.127580754083246,112.99480593365642
2010100,5897000,Fulton St,Atalaya Ter  -  Ashbury St,Wednesday,8,10,54,10.0,10,10,45.8051772921072,8.912466926100077,160.88588448532727
2010101,5893000,Fulton St,Baker St  -  Lyon St,Tuesday,9,11,131,10.0,10,10,50.90015329509809,8.966607743022298,158.55775114705074
2010102,5893000,Fulton St,Baker St  -  Lyon St,Thursday,9,11,164,10.0,10,10,49.44286134473419,8.708056873609797,153.17314296350656
2010103,5892000,Fulton St,Broderick St  -  Baker St,Tuesday,8,10,129,10.0,10,10,47.5635274888418,8.966607743022298,107.3060357067479
2010104,5892000,Fulton St,Broderick St  -  Baker St,Thursday,9,11,125,10.0,10,10,38.438485867783896,8.699503419121958,112.5274458437257
2010105,5895000,Fulton St,Central Ave  -  Masonic Ave,Tuesday,9,11,96,10.0,10,10,61.25686988464607,8.780547044660082,140.7212241801515
2010106,5895000,Fulton St,Central Ave  -  Masonic Ave,Thursday,9,11,140,10.0,10,10,63.68801173185756,9.173114038027677,140.7212241801515
2010107,5900000,Fulton St,Clayton St  -  Cole St,Friday,9,11,46,10.0,10,10,62.08293637117125,13.492248640819364,182.82899235528546
2010108,5900000,Fulton St,Clayton St  -  Cole St,Monday,6,8,33,10.0,10,10,47.20580232900437,8.922572116010906,72.60194876010301
2010109,5901000,Fulton St,Cole St  -  Parker Ave,Thursday,6,8,28,10.0,10,10,24.92627263762042,8.967431419044603,63.94642475504998
2010110,5901000,Fulton St,Cole St  -  Parker Ave,Monday,6,8,47,10.0,10,10,55.906923888474644,8.967431419044603,102.63182104626227
2010111,5891000,Fulton St,Divisadero St  -  Broderick St,Tuesday,8,10,107,10.0,10,10,64.33822124285386,14.031176933587554,166.35385678917797
2010112,5891000,Fulton St,Divisadero St  -  Broderick St,Thursday,9,11,104,10.0,10,10,76.59390228812526,14.053742766180136,169.126575438627
2010113,5887000,Fulton St,Fillmore St  -  Steiner St,Tuesday,8,10,107,10.0,10,10,67.62000183940314,8.928826829528385,179.88587582879987
2010114,5887000,Fulton St,Fillmore St  -  Steiner St,Thursday,12,14,66,10.0,10,10,65.22594510266609,9.092048847025236,179.0372152264253
2010115,5882000,Fulton St,Franklin St  -  Gough St,Monday,2,6,75,10.0,10,10,42.8307764083404,11.093192478732169,72.24970806965676
2010116,5882000,Fulton St,Franklin St  -  Gough St,Thursday,2,6,169,10.0,10,10,33.5723301380741,9.02460677228971,72.31068856336887
2010118,5919000,Fulton St,Funston Ave  -  Park Presidio Blvd,Monday,10,12,14,10.0,10,10,156.78193647905897,47.145908090697276,174.8290223983249
2010119,5919000,Fulton St,Funston Ave  -  Park Presidio Blvd,Monday,11,13,14,10.0,10,10,156.78193647905897,47.145908090697276,174.8290223983249
2010120,5883000,Fulton St,Gough St  -  Octavia St,Tuesday,8,10,102,10.0,10,10,50.686094244203346,8.973317682016758,135.04419511145628
2010121,5883000,Fulton St,Gough St  -  Octavia St,Thursday,12,14,244,10.0,10,10,49.7247204648997,9.02460677228971,126.84147241770702
2010122,5881000,Fulton St,Hyde St  -  Larkin St,Tuesday,2,6,3,10.0,10,10,81.17112026564219,45.062236727459805,112.7892603193665
2010124,5956000,Fulton St,La Playa St  -  Great Hwy,Thursday,13,15,3,10.0,10,10,125.52309900348452,51.035166167685084,166.09944823631517
2010125,5956000,Fulton St,La Playa St  -  Great Hwy,Monday,11,13,24,10.0,10,10,167.55822556859786,144.44105997682595,182.7633478574326
2010126,5885000,Fulton St,Laguna St  -  Webster St,Tuesday,8,10,101,10.0,10,10,79.58505548459112,8.63033523781857,140.44422373893624
2010127,5885000,Fulton St,Laguna St  -  Webster St,Thursday,12,14,184,10.0,10,10,64.99121917233153,9.164187753451872,140.44422373893624
2010128,5899000,Fulton St,Loyola Ter  -  Clayton St,Friday,9,11,46,10.0,10,10,49.59915447437661,9.299637837644765,116.47407713388115
2010129,5899000,Fulton St,Loyola Ter  -  Clayton St,Monday,6,8,33,10.0,10,10,63.58135923488563,8.922572116010906,116.47976865967696
2010130,5894000,Fulton St,Lyon St  -  Central Ave,Tuesday,9,11,114,10.0,10,10,38.695555649177436,8.780547044660082,99.64183557942731
2010131,5894000,Fulton St,Lyon St  -  Central Ave,Thursday,9,11,171,10.0,10,10,45.22466457829022,9.0430612117086,102.35808273485455
2010132,5896000,Fulton St,Masonic Ave  -  Atalaya Ter,Friday,9,11,16,10.0,10,10,26.832833864500657,9.127580754083246,43.787062243407
2010133,5896000,Fulton St,Masonic Ave  -  Atalaya Ter,Wednesday,8,10,39,10.0,10,10,23.39888226202552,9.181695232680958,74.3019022025824
2010134,5884000,Fulton St,Octavia St  -  Laguna St,Tuesday,8,10,110,10.0,10,10,33.90881962415791,8.63033523781857,99.4414772172844
2010135,5884000,Fulton St,Octavia St  -  Laguna St,Thursday,12,14,299,10.0,10,10,51.41770395369538,8.885651338580749,104.8876806892933
2010136,5920000,Fulton St,Park Presidio Blvd  -  14th Ave,Thursday,13,15,113,10.0,10,10,43.95132845076804,13.629942408117396,118.51775975960018
2010137,5920000,Fulton St,Park Presidio Blvd  -  14th Ave,Monday,10,12,6,10.0,10,10,103.96166244552222,49.32059713613335,122.13095181668642
2010138,5920000,Fulton St,Park Presidio Blvd  -  14th Ave,Monday,11,13,6,10.0,10,10,103.96166244552222,49.32059713613335,122.13095181668642
2010139,5902000,Fulton St,Parker Ave  -  Shrader St,Friday,8,10,21,10.0,10,10,102.08446029481014,8.512910230522442,144.22465655715902
2010140,5902000,Fulton St,Parker Ave  -  Shrader St,Wednesday,8,10,31,10.0,10,10,90.31461468614378,59.53623875312883,125.37687772698352
2010141,5905000,Fulton St,Parsons St  -  Willard North St,Friday,8,10,95,10.0,10,10,36.86175274151748,8.712060562136706,127.52154590719175
2010142,5905000,Fulton St,Parsons St  -  Willard North St,Wednesday,8,10,104,10.0,10,10,55.686161767528105,8.712060562136706,141.56259790624142
2010143,5889000,Fulton St,Pierce St  -  Scott St,Tuesday,8,10,162,10.0,10,10,56.2009571464727,9.050977745763868,169.61127922670192
2010144,5889000,Fulton St,Pierce St  -  Scott St,Thursday,9,11,118,10.0,10,10,81.18523154097471,8.771829946145834,166.77316784558374
2010145,5890000,Fulton St,Scott St  -  Divisadero St,Tuesday,8,10,104,10.0,10,10,45.58758596794501,8.737029528346076,118.70899892466703
2010146,5890000,Fulton St,Scott St  -  Divisadero St,Thursday,9,11,106,10.0,10,10,38.16552547808728,9.29030034665407,121.47434456468906
2010147,5903000,Fulton St,Shrader St  -  Stanyan St,Friday,8,10,21,10.0,10,10,94.82662540827432,8.512910230522442,161.43489395501015
2010148,5903000,Fulton St,Shrader St  -  Stanyan St,Wednesday,8,10,31,10.0,10,10,53.49960462091356,25.544417743521045,95.26880282588756
2010149,5904000,Fulton St,Stanyan St  -  Parsons St,Friday,8,10,95,10.0,10,10,49.968189970467854,8.77701614695987,128.48454465835238
2010150,5904000,Fulton St,Stanyan St  -  Parsons St,Wednesday,8,10,104,10.0,10,10,46.46069271062865,8.937909493247918,126.6382157925404
2010151,5888000,Fulton St,Steiner St  -  Pierce St,Tuesday,8,10,148,10.0,10,10,47.797667639219384,9.050977745763868,126.69034646417526
2010152,5888000,Fulton St,Steiner St  -  Pierce St,Thursday,9,11,117,10.0,10,10,43.7894488403936,8.771829946145834,132.08601492713706
2010153,5906000,Fulton St,Willard North St  -  Arguello Blvd,Friday,8,10,94,10.0,10,10,65.47719760756402,8.712060562136706,136.48307095169287
2010154,5906000,Fulton St,Willard North St  -  Arguello Blvd,Wednesday,8,10,102,10.0,10,10,79.37724745737015,8.712060562136706,163.91131905200535
2010155,5975000,Funston Ave,Aerial Way  -  12th Ave,Friday,8,10,14,10.0,10,10,44.65350802521916,8.740213469253058,119.91048498967146
2010156,5975000,Funston Ave,Aerial Way  -  12th Ave,Tuesday,8,10,20,10.0,10,10,41.444066671594285,7.090142629550845,120.77617625845137
2010157,5974000,Funston Ave,Aerial Way  -  Aerial Way,Friday,8,10,14,10.0,10,10,80.43700397717211,14.570460881464099,109.96280390232974
2010158,5974000,Funston Ave,Aerial Way  -  Aerial Way,Tuesday,8,10,20,10.0,10,10,58.77606012997637,8.534632563092991,145.37597066798963
2010159,5971000,Funston Ave,Aloha Ave  -  Moraga St,Tuesday,9,11,44,10.0,10,10,39.879853432421605,8.914805122637581,108.40929156515065
2010160,5971000,Funston Ave,Aloha Ave  -  Moraga St,Friday,9,11,35,10.0,10,10,44.09809378445116,9.0755703516481,110.64381593597119
2010161,5962000,Funston Ave,Anza St  -  Balboa St,Thursday,9,11,73,10.0,10,10,62.67075120911233,9.150527972647943,143.50637030725034
2010162,5962000,Funston Ave,Anza St  -  Balboa St,Tuesday,9,11,119,10.0,10,10,74.91588339213766,8.880949801687185,159.13114408753432
2010163,5963000,Funston Ave,Balboa St  -  Cabrillo St,Thursday,9,11,39,10.0,10,10,76.81665582837081,9.011920049037393,157.19022271405217
2010164,5963000,Funston Ave,Balboa St  -  Cabrillo St,Tuesday,9,11,56,10.0,10,10,88.0074084078656,9.009494914391878,165.12012605779515
2010165,5964000,Funston Ave,Cabrillo St  -  Fulton St,Thursday,9,11,13,10.0,10,10,62.756446884096476,23.25044480157296,117.7681332565042
2010166,5964000,Funston Ave,Cabrillo St  -  Fulton St,Tuesday,9,11,35,10.0,10,10,71.15302324212874,8.992274922641903,169.30434222720558
2010167,5959000,Funston Ave,California St  -  Clement St,Thursday,9,11,32,10.0,10,10,64.70929519251001,27.196402318619903,117.35208644991937
2010168,5959000,Funston Ave,California St  -  Clement St,Tuesday,9,11,6,10.0,10,10,65.29538458529063,12.04187735999423,113.41151089090367
2010169,5960000,Funston Ave,Clement St  -  Geary Blvd,Thursday,9,11,27,10.0,10,10,52.25367904841413,11.93911114504059,102.95400339333152
2010170,5960000,Funston Ave,Clement St  -  Geary Blvd,Tuesday,9,11,61,10.0,10,10,71.23997405009005,8.843410699250395,130.96767497568982
2010171,5961000,Funston Ave,Geary Blvd  -  Anza St,Thursday,9,11,39,10.0,10,10,72.50266604595352,20.33212057856872,106.41826559114685
2010172,5961000,Funston Ave,Geary Blvd  -  Anza St,Tuesday,9,11,110,10.0,10,10,83.72789281956796,17.683957216243932,144.39845078358647
2010173,5966000,Funston Ave,Irving St  -  Judah St,Monday,8,10,55,10.0,10,10,64.67281440669207,9.130565093105142,108.86554849647989
2010174,5966000,Funston Ave,Irving St  -  Judah St,Wednesday,8,10,43,10.0,10,10,61.094952850692266,8.89641405764715,112.80109994742989
2010175,5967000,Funston Ave,Judah St  -  Kirkham St,Monday,8,10,32,10.0,10,10,69.01684696603641,23.072254662557384,111.68304739566676
2010176,5967000,Funston Ave,Judah St  -  Kirkham St,Wednesday,8,10,46,10.0,10,10,62.791748485514674,12.186385764647067,115.55072609774301
2010177,5968000,Funston Ave,Kirkham St  -  Lurline St,Tuesday,9,11,31,10.0,10,10,30.432374163291147,8.862440011672003,72.29005250470969
2010178,5968000,Funston Ave,Kirkham St  -  Lurline St,Friday,9,11,25,10.0,10,10,37.27201867807629,8.923646608912563,74.77367824802069
2010179,5958000,Funston Ave,Lake St  -  California St,Thursday,9,11,61,10.0,10,10,41.954192141262,8.945359105653884,101.5927891990429
2010180,5958000,Funston Ave,Lake St  -  California St,Tuesday,9,11,10,10.0,10,10,38.797483687687574,15.687529500068784,101.5927891990429
2010181,5970000,Funston Ave,Lawton St  -  Aloha Ave,Tuesday,9,11,38,10.0,10,10,43.36680313724135,8.914805122637581,104.43688008468011
2010182,5970000,Funston Ave,Lawton St  -  Aloha Ave,Friday,9,11,36,10.0,10,10,51.474704108575956,9.37411746503156,132.4430482027451
2010183,5965000,Funston Ave,Lincoln Way  -  Irving St,Monday,8,10,22,10.0,10,10,67.19369970327298,23.870942373997423,101.67781699342021
2010184,5965000,Funston Ave,Lincoln Way  -  Irving St,Wednesday,8,10,30,10.0,10,10,56.71681183751386,12.776691162861384,104.96350943437693
2010185,5969000,Funston Ave,Lurline St  -  Lawton St,Tuesday,9,11,45,10.0,10,10,48.73002263170268,9.165763835756762,90.83967113935444
2010186,5969000,Funston Ave,Lurline St  -  Lawton St,Friday,9,11,35,10.0,10,10,41.99860946802872,9.37411746503156,90.82784850701917
2010187,5972000,Funston Ave,Moraga St  -  Noriega St,Tuesday,9,11,32,10.0,10,10,52.46279744104672,8.945430634368346,132.5462943173701
2010188,5972000,Funston Ave,Moraga St  -  Noriega St,Friday,9,11,29,10.0,10,10,45.679273033110036,9.0755703516481,112.28005589176706
2010189,5973000,Funston Ave,Pacheco St  -  Aerial Way,Friday,8,10,7,10.0,10,10,17.63700828205407,6.807470176347834,49.580436124628186
2010190,5973000,Funston Ave,Pacheco St  -  Aerial Way,Tuesday,8,10,13,10.0,10,10,13.46406420880538,6.479186937639634,21.116704331397102
2010191,5976000,Funston Ave,Quintara St  -  Rivera St,Monday,12,14,13,10.0,10,10,44.623472783395634,9.20068307031084,89.52648731433243
2010192,5976000,Funston Ave,Quintara St  -  Rivera St,Wednesday,12,14,6,10.0,10,10,24.700856153058695,15.421594036880565,71.09716673394934
2010193,5957000,Funston Ave,Start: 01-99 Block  -  Lake St,Thursday,9,11,44,10.0,10,10,23.476264540333776,8.945359105653884,65.93387398418956
2010194,5957000,Funston Ave,Start: 01-99 Block  -  Lake St,Thursday,9,11,44,10.0,10,10,23.476264540333776,8.945359105653884,65.93387398418956
2010195,5977000,Funston Ave,Start: 2300-2399 Block  -  Taraval St,Tuesday,13,15,5,10.0,10,10,68.96686175413748,51.02619701912242,92.6095548428485
2010196,5977000,Funston Ave,Start: 2300-2399 Block  -  Taraval St,Monday,13,15,4,10.0,10,10,53.751135073976826,39.911281882531036,58.36441947112542
2010197,5978000,Funston Ave,Taraval St  -  Ulloa St,Tuesday,13,15,22,10.0,10,10,60.37790116042377,15.608845596791683,144.62845333616048
2010198,5978000,Funston Ave,Taraval St  -  Ulloa St,Monday,13,15,14,10.0,10,10,64.64115439314207,15.28541474627818,155.78770410452398
2010203,5987000,Galvez Ave,03rd St  -  Phelps St,Thursday,2,6,28,10.0,10,10,56.59322005681522,8.867835387073123,194.49768449888748
2010204,5987000,Galvez Ave,03rd St  -  Phelps St,Wednesday,2,6,32,10.0,10,10,40.20636294560612,12.07097590754667,59.05182334356412
2010205,5985000,Galvez Ave,Mendell St  -  Newhall St,Thursday,0,6,3,10.0,10,10,94.52346566830018,91.92653257486005,99.6915719459709
2010208,5986000,Galvez Ave,Newhall St  -  03rd St,Thursday,8,10,28,10.0,10,10,40.28568695693531,9.8599426452353,113.27011897502966
2010209,5992000,Gambier St,Felton St  -  Burrows St,Thursday,12,15,12,10.0,10,10,47.18212894248867,8.842979826976705,120.8927118033663
2010210,5992000,Gambier St,Felton St  -  Burrows St,Tuesday,12,15,17,10.0,10,10,46.37204052841465,8.85418996868875,133.88146178040876
2010211,5990000,Gambier St,Pioche St  -  Silliman St,Thursday,12,15,18,10.0,10,10,56.80780042869552,15.535005931312895,84.51007091193158
2010212,5990000,Gambier St,Pioche St  -  Silliman St,Tuesday,12,15,19,10.0,10,10,60.08845474909986,15.31054469915533,84.50625333996248
2010213,5991000,Gambier St,Silliman St  -  Felton St,Thursday,12,15,17,10.0,10,10,49.5763420170087,8.842979826976705,115.07988986798615
2010214,5991000,Gambier St,Silliman St  -  Felton St,Tuesday,12,15,13,10.0,10,10,55.188564312354785,8.85418996868875,125.4722056866428
2010215,5989000,Gambier St,Silver Ave  -  Pioche St,Thursday,12,15,18,10.0,10,10,56.22523101197916,8.9169861874673,107.55843512647793
2010216,5989000,Gambier St,Silver Ave  -  Pioche St,Tuesday,12,15,19,10.0,10,10,33.06403022580202,8.964072288279676,97.15089081070778
2010217,5997000,Garces Dr,Arballo Dr  -  Vidal Dr,Thursday,9,11,56,10.0,10,10,74.90498014277786,8.606437268627747,140.87329864822448
2010218,5997000,Garces Dr,Arballo Dr  -  Vidal Dr,Monday,9,11,105,10.0,10,10,78.68164919510549,9.18437912763902,140.91516012899504
2010219,5995000,Garces Dr,Bucareli Dr  -  Rivas Ave,Thursday,9,11,54,10.0,10,10,54.1799961345604,9.172944900586913,117.25317019222193
2010220,5995000,Garces Dr,Bucareli Dr  -  Rivas Ave,Monday,9,11,103,10.0,10,10,44.680804957858314,8.581290460719664,117.29104363671019
2010221,5993000,Garces Dr,Gonzalez Dr  -  Grijalva Dr,Thursday,9,11,12,10.0,10,10,13.667275755856197,8.891342680674152,22.868904988522054
2010222,5993000,Garces Dr,Gonzalez Dr  -  Grijalva Dr,Monday,9,11,53,10.0,10,10,33.557389339341924,8.833521765688827,69.40495210718956
2010223,5994000,Garces Dr,Grijalva Dr  -  Bucareli Dr,Thursday,9,11,26,10.0,10,10,62.26251464296715,8.891342680674152,184.05509562242486
2010224,5994000,Garces Dr,Grijalva Dr  -  Bucareli Dr,Monday,9,11,72,10.0,10,10,90.95942743842491,8.687315218733994,167.58522925292607
2010225,5996000,Garces Dr,Rivas Ave  -  Arballo Dr,Thursday,9,11,54,10.0,10,10,67.90992764556513,9.172944900586913,152.5360942130998
2010226,5996000,Garces Dr,Rivas Ave  -  Arballo Dr,Monday,9,11,103,10.0,10,10,54.818230338222826,8.581290460719664,152.24308458858835
2010227,6000103,Garcia Ave,Edgehill Way  -  Vasquez Ave,Friday,13,15,16,10.0,10,10,69.55688940528897,22.9967587319299,143.23575372522419
2010228,6000101,Garcia Ave,Idora Ave  -  Pacheco St,Friday,13,15,16,10.0,10,10,43.01997606643254,8.967262142195215,137.68240993465372
2010229,6000201,Garcia Ave,Idora Ave  -  Pacheco St,Monday,9,11,11,10.0,10,10,89.51048680097746,16.771733983545275,146.56260488246508
2010230,6000102,Garcia Ave,Pacheco St  -  Edgehill Way,Friday,13,15,16,10.0,10,10,48.90593925450636,8.967262142195215,112.08566526540366
2010231,6000202,Garcia Ave,Pacheco St  -  Vasquez Ave,Monday,9,11,9,10.0,10,10,43.642893409974214,11.06544429903229,86.83711859206403
2010232,5999000,Garcia Ave,Vasquez Ave  -  Idora Ave,Friday,13,15,9,10.0,10,10,45.42469666514704,18.301879663045433,166.0903388647375
2010233,5999000,Garcia Ave,Vasquez Ave  -  Idora Ave,Monday,9,11,7,10.0,10,10,67.52967050208083,8.725267600685344,172.53716810104635
2010234,6001000,Garcia Ave,Vasquez Ave  -  Merced Ave,Friday,13,15,16,10.0,10,10,138.89067024369766,36.26077985270323,191.6246427947497
2010235,6001000,Garcia Ave,Vasquez Ave  -  Merced Ave,Monday,9,11,9,10.0,10,10,86.80774153845594,20.649909251006346,189.86109442053203
2010236,6004000,Gardenside Dr,Burnett Ave  -  Vista Ln,Monday,12,14,5,10.0,10,10,10.892852721546976,6.7481815454617555,14.312351974229406
2010237,6004000,Gardenside Dr,Burnett Ave  -  Vista Ln,Wednesday,12,14,20,10.0,10,10,8.855859541708773,6.737935952322856,14.312351974229406
2010238,6003000,Gardenside Dr,Vista Ln  -  Burnett Ave,Monday,12,14,44,10.0,10,10,17.169696619290736,6.102166421078924,133.70052002392217
2010239,6003000,Gardenside Dr,Vista Ln  -  Burnett Ave,Wednesday,12,14,40,10.0,10,10,48.101411015727,7.068309643756804,133.70052002392217
2010240,6010000,Garfield St,Arch St  -  Vernon St,Wednesday,13,15,12,10.0,10,10,48.108263946262866,11.30003749269157,95.23459089666007
2010241,6010000,Garfield St,Arch St  -  Vernon St,Friday,9,11,30,10.0,10,10,34.97335004659145,8.788848897402021,93.94046552347274
2010242,6015000,Garfield St,Beverly St  -  Junipero Serra Blvd,Wednesday,13,15,4,10.0,10,10,48.573343700764426,12.917560728444851,73.06616599702821
2010244,6006000,Garfield St,Bright St  -  Head St,Wednesday,13,15,23,10.0,10,10,46.61607086934944,9.745841974413498,115.37053273155644
2010245,6006000,Garfield St,Bright St  -  Head St,Friday,9,11,28,10.0,10,10,48.59954415804025,6.56809241535213,115.43168770285679
2010246,6013000,Garfield St,Byxbee St  -  Monticello St,Wednesday,13,15,10,10.0,10,10,55.634548009633434,9.37196597669092,127.97976297122734
2010247,6013000,Garfield St,Byxbee St  -  Monticello St,Friday,9,11,17,10.0,10,10,96.33669297180313,19.794678742835774,152.35453257512953
2010248,6007000,Garfield St,Head St  -  Victoria St,Wednesday,13,15,23,10.0,10,10,58.70789127241073,17.05590379805629,132.85289698040316
2010249,6007000,Garfield St,Head St  -  Victoria St,Friday,9,11,28,10.0,10,10,53.073450778890184,10.978638908027303,157.33583736601366
2010250,6014000,Garfield St,Monticello St  -  Beverly St,Wednesday,13,15,7,10.0,10,10,53.220116361184985,9.37196597669092,122.67162985613078
2010251,6014000,Garfield St,Monticello St  -  Beverly St,Friday,9,11,7,10.0,10,10,45.50964904261304,17.626678011266367,60.87526408560225
2010252,6005000,Garfield St,Orizaba Ave  -  Bright St,Wednesday,13,15,14,10.0,10,10,25.311578361019645,12.265984309271898,99.62689690634113
2010253,6005000,Garfield St,Orizaba Ave  -  Bright St,Friday,9,11,16,10.0,10,10,30.820170942967863,8.95301562586319,91.40157644118236
2010254,6012000,Garfield St,Ralston St  -  Byxbee St,Wednesday,13,15,11,10.0,10,10,70.39198901325857,13.199851500884119,149.5200943307821
2010255,6012000,Garfield St,Ralston St  -  Byxbee St,Friday,9,11,26,10.0,10,10,82.41207330857615,15.876509189432918,146.73954553212508
2010256,6009000,Garfield St,Ramsell St  -  Arch St,Wednesday,13,15,17,10.0,10,10,52.69013269036853,11.30003749269157,130.06640052027552
2010257,6009000,Garfield St,Ramsell St  -  Arch St,Friday,9,11,31,10.0,10,10,43.31729117015455,9.0142800037538,139.6090516867267
2010258,6011000,Garfield St,Vernon St  -  Ralston St,Wednesday,13,15,12,10.0,10,10,73.11092182453118,13.199851500884119,142.82300879553694
2010259,6011000,Garfield St,Vernon St  -  Ralston St,Friday,9,11,30,10.0,10,10,68.010830871394,8.788848897402021,152.28310974039704
2010260,6008000,Garfield St,Victoria St  -  Ramsell St,Wednesday,13,15,23,10.0,10,10,75.19695038667878,17.05590379805629,149.6515706121192
2010261,6008000,Garfield St,Victoria St  -  Ramsell St,Friday,9,11,32,10.0,10,10,58.75479325344405,9.0142800037538,152.18546630588963
2010262,6017201,Garlington Ct,Commer Ct  -  Garlington Ct,Friday,8,10,11,10.0,10,10,10.793839245451146,6.334872886522526,36.17616086519991
2010264,6017101,Garlington Ct,Commer Ct  -  Garlington Ct,Friday,8,10,11,10.0,10,10,16.800235700843807,6.436690893170844,36.17616086519991
2010266,6016201,Garlington Ct,La Salle Ave  -  Commer Ct,Friday,8,10,11,10.0,10,10,44.18288661779519,7.870713449832562,91.9226757859987
2010268,6016101,Garlington Ct,La Salle Ave  -  Commer Ct,Friday,8,10,11,10.0,10,10,44.32715052955468,9.457616479186898,91.9226757859987
2010270,6019000,Garrison Ave,Argonaut Ave  -  Garrison Ave,Wednesday,8,11,40,10.0,10,10,32.261792170205126,8.992875546785193,66.13360252393677
