schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time
2012919,7646201,Judah St,11th Ave  -  12th Ave,Friday,7,8,60,7.198333333333333,7.1,7.3
2012920,7647101,Judah St,12th Ave  -  Funston Ave,Monday,7,8,39,7.241452991452992,7.116666666666666,7.433333333333334
2012921,7647201,Judah St,12th Ave  -  Funston Ave,Friday,7,8,46,7.221014492753621,7.116666666666666,7.316666666666666
2012922,7649101,Judah St,14th Ave  -  15th Ave,Monday,7,8,31,7.2279569892473114,7.116666666666666,7.416666666666667
2012923,7649201,Judah St,14th Ave  -  15th Ave,Friday,7,8,60,7.23638888888889,7.133333333333334,7.35
2012924,7650101,Judah St,15th Ave  -  16th Ave,Monday,7,8,41,7.225203252032521,7.083333333333333,7.416666666666667
2012925,7650201,Judah St,15th Ave  -  16th Ave,Friday,7,8,54,7.240123456790123,7.15,7.35
2012926,7651101,Judah St,16th Ave  -  17th Ave,Monday,7,8,46,7.2155797101449295,7.083333333333333,7.416666666666667
2012927,7651201,Judah St,16th Ave  -  17th Ave,Friday,7,8,67,7.249751243781095,7.15,7.366666666666666
2012928,7652101,Judah St,17th Ave  -  18th Ave,Monday,7,8,46,7.2155797101449295,7.083333333333333,7.416666666666667
2012929,7652201,Judah St,17th Ave  -  18th Ave,Friday,7,8,67,7.249751243781095,7.15,7.366666666666666
2012930,7653101,Judah St,18th Ave  -  19th Ave,Monday,7,8,45,7.205925925925927,7.083333333333333,7.4
2012931,7653201,Judah St,18th Ave  -  19th Ave,Friday,7,8,48,7.256249999999999,7.15,7.366666666666666
2012932,7654000,Judah St,19th Ave  -  20th Ave,Friday,13,15,5,13.440000000000001,13.366666666666667,13.516666666666667
2012933,7654000,Judah St,19th Ave  -  20th Ave,Tuesday,7,8,20,7.403333333333333,7.133333333333334,7.666666666666667
2012934,7655000,Judah St,20th Ave  -  21st Ave,Friday,13,15,17,13.400980392156862,13.333333333333334,13.55
2012935,7655000,Judah St,20th Ave  -  21st Ave,Tuesday,8,10,6,8.775,8.7,8.983333333333333
2012936,7656000,Judah St,21st Ave  -  22nd Ave,Friday,13,15,36,13.401388888888889,13.316666666666666,13.55
2012937,7656000,Judah St,21st Ave  -  22nd Ave,Tuesday,8,10,5,8.733333333333334,8.7,8.766666666666667
2012938,7657000,Judah St,22nd Ave  -  23rd Ave,Friday,13,15,77,13.390259740259742,13.166666666666666,13.55
2012939,7657000,Judah St,22nd Ave  -  23rd Ave,Tuesday,8,10,15,8.865555555555556,8.7,8.983333333333333
2012940,7658000,Judah St,23rd Ave  -  24th Ave,Friday,13,15,92,13.371014492753622,13.133333333333333,13.533333333333333
2012941,7658000,Judah St,23rd Ave  -  24th Ave,Tuesday,8,10,22,8.93030303030303,8.8,9.366666666666667
2012942,7659000,Judah St,24th Ave  -  25th Ave,Friday,13,15,85,13.357843137254903,13.116666666666667,13.533333333333333
2012943,7659000,Judah St,24th Ave  -  25th Ave,Tuesday,8,10,30,8.971666666666666,8.8,9.366666666666667
2012944,7660000,Judah St,25th Ave  -  26th Ave,Friday,13,15,45,13.331111111111113,13.116666666666667,13.516666666666667
2012945,7660000,Judah St,25th Ave  -  26th Ave,Tuesday,8,10,23,9.020289855072466,8.8,9.366666666666667
2012946,7661000,Judah St,26th Ave  -  27th Ave,Friday,13,15,19,13.330701754385966,13.083333333333334,13.516666666666667
2012947,7661000,Judah St,26th Ave  -  27th Ave,Tuesday,8,10,13,9.006410256410255,8.0,9.2
2012948,7662000,Judah St,27th Ave  -  28th Ave,Friday,7,8,28,7.601190476190475,7.233333333333333,8.0
2012949,7662000,Judah St,27th Ave  -  28th Ave,Thursday,7,8,21,7.137301587301589,7.083333333333333,7.266666666666667
2012950,7663000,Judah St,28th Ave  -  29th Ave,Friday,7,8,30,7.606666666666667,7.233333333333333,8.0
2012951,7663000,Judah St,28th Ave  -  29th Ave,Monday,7,8,36,7.138425925925926,7.066666666666666,7.45
2012952,7664000,Judah St,29th Ave  -  30th Ave,Friday,7,8,6,7.516666666666667,7.233333333333333,7.816666666666666
2012953,7664000,Judah St,29th Ave  -  30th Ave,Monday,7,8,39,7.143589743589744,7.066666666666666,7.45
2012954,7665000,Judah St,30th Ave  -  31st Ave,Friday,7,8,27,7.656172839506173,7.333333333333333,7.966666666666667
2012955,7665000,Judah St,30th Ave  -  31st Ave,Monday,7,8,47,7.160283687943262,7.066666666666666,7.45
2012956,7666000,Judah St,31st Ave  -  32nd Ave,Friday,7,8,43,7.626744186046511,7.333333333333333,7.966666666666667
2012957,7666000,Judah St,31st Ave  -  32nd Ave,Thursday,7,8,46,7.172101449275361,7.083333333333333,7.4
2012958,7667000,Judah St,32nd Ave  -  33rd Ave,Friday,7,8,62,7.615322580645162,7.3,7.966666666666667
2012959,7667000,Judah St,32nd Ave  -  33rd Ave,Thursday,7,8,62,7.1688172043010745,7.083333333333333,7.4
2012960,7668000,Judah St,33rd Ave  -  34th Ave,Friday,7,8,44,7.58787878787879,7.3,7.9
2012961,7668000,Judah St,33rd Ave  -  34th Ave,Thursday,7,8,44,7.183712121212122,7.1,7.366666666666666
2012962,7669000,Judah St,34th Ave  -  35th Ave,Friday,7,8,43,7.575968992248063,7.3,7.833333333333333
2012963,7669000,Judah St,34th Ave  -  35th Ave,Monday,7,8,47,7.196808510638298,7.1,7.333333333333333
2012964,7670000,Judah St,35th Ave  -  Pino Aly,Friday,7,8,43,7.575968992248063,7.3,7.833333333333333
2012965,7670000,Judah St,35th Ave  -  Pino Aly,Monday,7,8,47,7.196808510638298,7.1,7.333333333333333
2012966,7672000,Judah St,36th Ave  -  Sunset Blvd,Friday,7,8,22,7.571969696969697,7.3,7.833333333333333
2012967,7672000,Judah St,36th Ave  -  Sunset Blvd,Thursday,7,8,33,7.227272727272728,7.116666666666666,7.466666666666667
2012968,7674000,Judah St,37th Ave  -  38th Ave,Friday,7,8,31,7.533870967741936,7.266666666666667,7.833333333333333
2012969,7674000,Judah St,37th Ave  -  38th Ave,Thursday,7,8,60,7.22638888888889,7.116666666666666,7.466666666666667
2012970,7675000,Judah St,38th Ave  -  39th Ave,Tuesday,7,8,44,7.503030303030303,7.2,7.783333333333333
2012971,7675000,Judah St,38th Ave  -  39th Ave,Thursday,7,8,63,7.22989417989418,7.116666666666666,7.466666666666667
2012972,7676000,Judah St,39th Ave  -  40th Ave,Friday,7,8,67,7.528358208955225,7.183333333333334,7.9
2012973,7676000,Judah St,39th Ave  -  40th Ave,Thursday,7,8,69,7.224879227053141,7.116666666666666,7.35
2012974,7677000,Judah St,40th Ave  -  41st Ave,Tuesday,7,8,90,7.522592592592592,7.183333333333334,7.9
2012975,7677000,Judah St,40th Ave  -  41st Ave,Thursday,7,8,92,7.229166666666667,7.133333333333334,7.366666666666666
2012976,7678000,Judah St,41st Ave  -  42nd Ave,Tuesday,7,8,118,7.522175141242938,7.183333333333334,7.9
2012977,7678000,Judah St,41st Ave  -  42nd Ave,Thursday,7,8,93,7.2351254480286755,7.133333333333334,7.4
2012978,7679000,Judah St,42nd Ave  -  43rd Ave,Tuesday,7,8,114,7.509356725146199,7.183333333333334,7.883333333333333
2012979,7679000,Judah St,42nd Ave  -  43rd Ave,Thursday,7,8,122,7.247540983606558,7.133333333333334,7.416666666666667
2012980,7680000,Judah St,43rd Ave  -  44th Ave,Tuesday,7,8,106,7.525471698113207,7.183333333333334,7.966666666666667
2012981,7680000,Judah St,43rd Ave  -  44th Ave,Thursday,7,8,89,7.2687265917602994,7.15,7.433333333333334
2012982,7681000,Judah St,44th Ave  -  45th Ave,Tuesday,7,8,74,7.514864864864865,7.15,7.966666666666667
2012983,7681000,Judah St,44th Ave  -  45th Ave,Thursday,7,8,87,7.278352490421459,7.15,7.616666666666667
2012984,7682000,Judah St,45th Ave  -  46th Ave,Tuesday,7,8,99,7.502693602693602,7.1,7.966666666666667
2012985,7682000,Judah St,45th Ave  -  46th Ave,Thursday,7,8,108,7.2958333333333325,7.15,7.616666666666667
2012986,7683000,Judah St,46th Ave  -  47th Ave,Tuesday,7,8,141,7.480378250591016,7.1,7.933333333333334
2012987,7683000,Judah St,46th Ave  -  47th Ave,Monday,7,8,125,7.308666666666666,7.166666666666667,7.616666666666667
2012988,7684000,Judah St,47th Ave  -  48th Ave,Tuesday,7,8,137,7.491362530413625,7.1,7.933333333333334
2012989,7684000,Judah St,47th Ave  -  48th Ave,Monday,7,8,114,7.310087719298245,7.166666666666667,7.55
2012990,7685000,Judah St,48th Ave  -  La Playa St,Tuesday,7,8,93,7.4948028673835125,7.15,7.933333333333334
2012991,7685000,Judah St,48th Ave  -  La Playa St,Monday,7,8,53,7.31761006289308,7.2,7.55
2012992,7648101,Judah St,Funston Ave  -  14th Ave,Monday,7,8,34,7.236764705882353,7.116666666666666,7.433333333333334
2012993,7648201,Judah St,Funston Ave  -  14th Ave,Friday,7,8,60,7.22861111111111,7.116666666666666,7.35
2012994,7686000,Judah St,La Playa St  -  Lower Great Hwy,Friday,7,8,23,7.532608695652174,7.2,7.916666666666667
2012995,7686000,Judah St,La Playa St  -  Lower Great Hwy,Monday,7,8,8,7.3,7.25,7.366666666666666
2012996,7671000,Judah St,Pino Aly  -  36th Ave,Friday,7,8,22,7.571969696969697,7.3,7.833333333333333
2012997,7671000,Judah St,Pino Aly  -  36th Ave,Thursday,7,8,33,7.227272727272728,7.116666666666666,7.466666666666667
2012998,7673000,Judah St,Sunset Blvd  -  37th Ave,Friday,7,8,31,7.533870967741936,7.266666666666667,7.833333333333333
2012999,7673000,Judah St,Sunset Blvd  -  37th Ave,Thursday,7,8,60,7.22638888888889,7.116666666666666,7.466666666666667
2013000,7687000,Judson Ave,Detroit St  -  Edna St,Tuesday,13,15,13,13.142307692307693,13.083333333333334,13.216666666666667
2013001,7687000,Judson Ave,Detroit St  -  Edna St,Friday,13,15,18,13.210185185185187,13.083333333333334,13.3
2013003,7688000,Judson Ave,Edna St  -  Foerster St,Tuesday,13,15,25,13.119333333333334,13.083333333333334,13.183333333333334
2013004,7688000,Judson Ave,Edna St  -  Foerster St,Friday,13,15,36,13.195833333333333,13.083333333333334,13.3
2013006,7689000,Judson Ave,Foerster St  -  Gennessee St,Friday,13,15,40,13.2075,13.083333333333334,13.4
2013008,7690000,Judson Ave,Gennessee St  -  Phelan Ave,Friday,13,15,52,13.274358974358973,13.116666666666667,13.45
2013010,7691000,Judson Ave,Phelan Ave  -  Hazelwood Ave,Friday,13,15,47,13.292198581560282,13.15,13.45
2013011,7695000,Jules Ave,De Montfort Ave  -  Ocean Ave,Monday,12,14,29,12.229310344827585,12.15,12.366666666666667
2013012,7695000,Jules Ave,De Montfort Ave  -  Ocean Ave,Thursday,9,11,29,9.567816091954022,9.316666666666666,9.883333333333333
2013013,7693000,Jules Ave,Grafton Ave  -  Holloway Ave,Monday,12,14,31,12.129032258064512,12.083333333333334,12.3
2013014,7693000,Jules Ave,Grafton Ave  -  Holloway Ave,Thursday,9,11,35,9.530952380952382,9.3,9.866666666666667
2013015,7694000,Jules Ave,Holloway Ave  -  De Montfort Ave,Monday,12,14,18,12.19814814814815,12.083333333333334,12.316666666666666
2013016,7694000,Jules Ave,Holloway Ave  -  De Montfort Ave,Thursday,9,11,36,9.535185185185185,9.316666666666666,9.866666666666667
2013017,7692000,Jules Ave,Lakeview Ave  -  Grafton Ave,Monday,12,14,17,12.127450980392156,12.083333333333334,12.183333333333334
2013018,7692000,Jules Ave,Lakeview Ave  -  Grafton Ave,Thursday,9,11,25,9.529333333333334,9.3,9.866666666666667
2013019,7698000,Julian Ave,14th St  -  15th St,Tuesday,8,10,50,8.124666666666666,8.1,8.2
2013020,7698000,Julian Ave,14th St  -  15th St,Thursday,8,10,42,8.122222222222224,8.083333333333334,8.216666666666667
2013021,7699000,Julian Ave,15th St  -  16th St,Tuesday,8,10,117,8.103418803418803,8.05,8.216666666666667
2013022,7699000,Julian Ave,15th St  -  16th St,Thursday,8,10,142,8.142018779342722,8.066666666666666,8.283333333333333
2013023,7701000,Junior Ter,Cayuga Ave  -  Sunbeam Ln,Friday,8,10,19,8.137719298245614,8.083333333333334,8.233333333333333
2013024,7701000,Junior Ter,Cayuga Ave  -  Sunbeam Ln,Friday,8,10,19,8.137719298245614,8.083333333333334,8.233333333333333
2013025,7702000,Juniper St,Folsom St  -  End: 01-99 Block,Friday,4,6,11,4.362121212121211,4.15,4.7
2013026,7702000,Juniper St,Folsom St  -  End: 01-99 Block,Friday,4,6,11,4.362121212121211,4.15,4.7
2013030,7709102,Junipero Serra Blvd,Garfield St  -  Shields St,Wednesday,7,8,3,7.538888888888889,7.5,7.6
2013031,7709102,Junipero Serra Blvd,Garfield St  -  Shields St,Thursday,7,8,6,7.263888888888888,7.233333333333333,7.283333333333333
2013032,7709101,Junipero Serra Blvd,Holloway Ave  -  Garfield St,Wednesday,7,8,4,7.6125,7.5,7.75
2013034,7709201,Junipero Serra Blvd,Holloway Ave  -  Stratford Dr,Wednesday,7,8,4,7.6125,7.5,7.75
2013037,7707102,Junipero Serra Blvd,Moncada Way  -  Paloma Ave,Thursday,7,8,6,7.247222222222223,7.216666666666667,7.316666666666666
2013038,7707101,Junipero Serra Blvd,Ocean Ave  -  Moncada Way,Wednesday,7,8,5,7.720000000000001,7.616666666666667,7.783333333333333
2013040,7707201,Junipero Serra Blvd,Ocean Ave  -  Stonecrest Dr,Wednesday,7,8,5,7.720000000000001,7.616666666666667,7.783333333333333
2013043,7707103,Junipero Serra Blvd,Paloma Ave  -  Winston Dr,Thursday,7,8,6,7.247222222222223,7.216666666666667,7.316666666666666
2013048,7706101,Junipero Serra Blvd,Sloat Blvd  -  Ocean Ave,Wednesday,10,12,3,10.083333333333334,10.083333333333334,10.083333333333334
2013052,7707202,Junipero Serra Blvd,Stonecrest Dr  -  Winston Dr,Thursday,7,8,5,7.243333333333334,7.216666666666667,7.316666666666666
2013054,7709202,Junipero Serra Blvd,Stratford Dr  -  19th Ave,Thursday,7,8,6,7.263888888888888,7.233333333333333,7.283333333333333
2013061,7705000,"Junipero Serra Frontage, East",Darien Way  -  Ocean Ave,Thursday,10,12,5,10.100000000000001,10.083333333333334,10.133333333333333
2013062,12971000,"Junipero Serra Frontage, East",El Plazuela Way  -  Mercedes Way,Thursday,8,10,31,8.920430107526883,8.783333333333333,9.183333333333334
2013064,12973000,"Junipero Serra Frontage, East",Estero Ave  -  Holloway Ave,Thursday,8,10,13,8.91025641025641,8.816666666666666,9.066666666666666
2013067,12972000,"Junipero Serra Frontage, East",Mercedes Way  -  Estero Ave,Thursday,8,10,22,8.906818181818183,8.783333333333333,9.183333333333334
2013069,12969000,"Junipero Serra Frontage, East",Moncada Way  -  Paloma Ave,Thursday,8,10,23,8.870289855072466,8.783333333333333,8.95
2013071,7704000,"Junipero Serra Frontage, East",Monterey Blvd  -  Darien Way,Thursday,10,12,9,10.094444444444445,10.083333333333334,10.133333333333333
2013072,12970000,"Junipero Serra Frontage, East",Paloma Ave  -  El Plazuela Way,Thursday,8,10,34,8.889705882352942,8.783333333333333,9.1
2013074,7703000,"Junipero Serra Frontage, East",Saint Francis Blvd  -  Monterey Blvd,Thursday,10,12,6,10.100000000000001,10.083333333333334,10.166666666666666
2013076,12956000,"Junipero Serra Frontage, West",Eucalyptus Dr  -  Rossmoor Dr,Thursday,8,10,4,8.870833333333334,8.783333333333333,8.916666666666666
2013078,12963000,"Junipero Serra Frontage, West",Holloway Ave  -  Stratford Dr,Thursday,8,10,6,8.944444444444445,8.85,9.116666666666667
2013080,12961000,"Junipero Serra Frontage, West",Lyndhurst Dr  -  Wyton Ln,Thursday,8,10,12,8.884722222222223,8.816666666666666,8.966666666666667
2013082,12957000,"Junipero Serra Frontage, West",Rossmoor Dr  -  Stonecrest Dr,Thursday,8,10,23,8.870289855072466,8.783333333333333,8.95
2013084,12960000,"Junipero Serra Frontage, West",Stonecrest Dr  -  Lyndhurst Dr,Thursday,8,10,12,8.893055555555556,8.783333333333333,8.966666666666667
2013086,12958000,"Junipero Serra Frontage, West",Stonecrest Dr  -  Winston Dr,Thursday,8,10,40,8.900000000000002,8.783333333333333,9.183333333333334
2013088,12959000,"Junipero Serra Frontage, West",Winston Dr  -  Stonecrest Dr,Thursday,8,10,22,8.906818181818183,8.783333333333333,9.183333333333334
2013090,12954000,"Junipero Serra Frontage, West",Woodacre Dr  -  Ocean Ave,Monday,8,10,3,8.3,8.3,8.3
2013092,12962000,"Junipero Serra Frontage, West",Wyton Ln  -  Holloway Ave,Thursday,8,10,16,8.924999999999999,8.816666666666666,9.116666666666667
2013094,7719000,Justin Dr,Agnon Ave  -  Murray St,Thursday,8,10,13,8.338461538461539,8.283333333333333,8.416666666666666
2013095,7719000,Justin Dr,Agnon Ave  -  Murray St,Monday,8,10,16,8.883333333333333,8.683333333333334,9.05
2013096,7721000,Justin Dr,Benton Ave  -  Justin Dr,Thursday,8,10,28,8.313690476190477,8.183333333333334,8.4
2013097,7721000,Justin Dr,Benton Ave  -  Justin Dr,Monday,8,10,40,8.788749999999999,8.533333333333333,9.05
2013098,7718000,Justin Dr,College Ave  -  Agnon Ave,Thursday,8,10,6,8.338888888888889,8.283333333333333,8.416666666666666
2013099,7718000,Justin Dr,College Ave  -  Agnon Ave,Monday,8,10,10,8.885,8.683333333333334,9.033333333333333
2013100,7725000,Justin Dr,College Ave  -  Genebern Way,Thursday,8,10,40,8.30125,8.166666666666666,8.4
2013101,7725000,Justin Dr,College Ave  -  Genebern Way,Monday,8,10,41,8.7630081300813,8.533333333333333,9.033333333333333
2013102,4332000,Justin Dr,Genebern Way  -  Alemany Blvd,Monday,8,10,13,8.76923076923077,8.55,9.033333333333333
2013103,4332000,Justin Dr,Genebern Way  -  Alemany Blvd,Monday,8,10,13,8.76923076923077,8.55,9.033333333333333
2013104,7724000,Justin Dr,Justin Dr  -  College Ave,Thursday,8,10,28,8.313690476190477,8.183333333333334,8.4
2013105,7724000,Justin Dr,Justin Dr  -  College Ave,Monday,8,10,37,8.78693693693694,8.533333333333333,9.05
2013106,7722000,Justin Dr,Justin Dr  -  Justin Dr,Thursday,8,10,28,8.313690476190477,8.183333333333334,8.4
2013107,7723000,Justin Dr,Justin Dr  -  Justin Dr,Monday,8,10,40,8.788749999999999,8.533333333333333,9.05
2013108,7720000,Justin Dr,Murray St  -  Benton Ave,Thursday,8,10,24,8.327083333333334,8.25,8.416666666666666
2013109,7720000,Justin Dr,Murray St  -  Benton Ave,Monday,8,10,31,8.825806451612904,8.616666666666667,9.05
2013110,14003000,Kalmanovitz St,Armstrong Ave  -  Orsi Cir,Tuesday,12,14,15,12.506666666666666,12.3,12.733333333333333
2013111,14003000,Kalmanovitz St,Armstrong Ave  -  Orsi Cir,Thursday,12,14,9,12.375925925925927,12.266666666666667,12.516666666666667
2013112,14006000,Kalmanovitz St,Lydia Ave  -  Bitting Ave,Tuesday,12,14,28,12.445238095238098,12.233333333333333,12.733333333333333
2013113,14006000,Kalmanovitz St,Lydia Ave  -  Bitting Ave,Thursday,12,14,8,12.391666666666666,12.266666666666667,12.516666666666667
2013114,14005000,Kalmanovitz St,Orsi Cir  -  Lydia Ave,Tuesday,12,14,30,12.437777777777779,12.233333333333333,12.733333333333333
2013115,14005000,Kalmanovitz St,Orsi Cir  -  Lydia Ave,Thursday,12,14,10,12.383333333333335,12.266666666666667,12.516666666666667
2013116,14004000,Kalmanovitz St,Orsi Cir  -  Orsi Cir,Tuesday,12,14,15,12.506666666666666,12.3,12.733333333333333
2013117,14004000,Kalmanovitz St,Orsi Cir  -  Orsi Cir,Thursday,12,14,9,12.375925925925927,12.266666666666667,12.516666666666667
2013118,7726000,Kansas St,15th St  -  16th St,Tuesday,0,6,3,1.761111111111111,0.5833333333333334,4.0
2013120,7727000,Kansas St,16th St  -  17th St,Tuesday,0,6,7,1.1166666666666667,0.5666666666666667,4.0
2013122,7728000,Kansas St,17th St  -  Mariposa St,Wednesday,9,11,31,9.791397849462367,9.55,10.116666666666667
2013123,7728000,Kansas St,17th St  -  Mariposa St,Monday,9,11,37,9.54144144144144,9.3,9.933333333333334
2013124,7730000,Kansas St,18th St  -  19th St,Wednesday,9,11,48,9.737152777777778,9.4,10.15
2013125,7730000,Kansas St,18th St  -  19th St,Monday,9,11,26,9.862820512820512,9.3,10.166666666666666
2013126,7731000,Kansas St,19th St  -  20th St,Wednesday,9,11,86,9.693410852713177,9.25,10.15
2013127,7731000,Kansas St,19th St  -  20th St,Monday,9,11,45,10.038148148148148,9.8,10.266666666666667
2013128,7732000,Kansas St,20th St  -  Kansas St,Wednesday,9,11,88,9.692613636363635,9.216666666666667,10.166666666666666
2013129,7732000,Kansas St,20th St  -  Kansas St,Monday,9,11,54,10.062037037037037,9.55,10.283333333333333
2013130,7735000,Kansas St,22nd St  -  Humboldt St,Wednesday,8,10,41,9.141869918699188,8.083333333333334,9.916666666666666
2013131,7735000,Kansas St,22nd St  -  Humboldt St,Friday,6,8,14,6.16547619047619,6.116666666666666,6.233333333333333
2013132,7737000,Kansas St,23rd St  -  24th St,Thursday,6,8,13,6.19871794871795,6.133333333333334,6.433333333333334
2013133,7737000,Kansas St,23rd St  -  24th St,Friday,6,8,44,6.189015151515151,6.116666666666666,6.483333333333333
2013134,7738000,Kansas St,24th St  -  25th St,Tuesday,9,11,6,9.902777777777777,9.716666666666667,10.033333333333333
2013135,7738000,Kansas St,24th St  -  25th St,Monday,6,8,52,6.267948717948718,6.133333333333334,6.483333333333333
2013136,7739000,Kansas St,25th St  -  26th St,Tuesday,9,11,11,9.921212121212122,9.7,10.05
2013137,7739000,Kansas St,25th St  -  26th St,Friday,6,8,69,6.198067632850242,6.133333333333334,6.316666666666666
2013139,7740000,Kansas St,Cesar Chavez St  -  Marin St,Thursday,0,6,11,1.1227272727272728,1.0333333333333334,1.4
2013140,7736000,Kansas St,Humboldt St  -  23rd St,Wednesday,8,10,35,8.109523809523811,8.083333333333334,8.166666666666666
2013141,7736000,Kansas St,Humboldt St  -  23rd St,Friday,6,8,43,6.1616279069767455,6.116666666666666,6.25
2013142,7729000,Kansas St,Mariposa St  -  18th St,Wednesday,9,11,43,9.785658914728684,9.416666666666666,10.116666666666667
2013143,7729000,Kansas St,Mariposa St  -  18th St,Monday,9,11,41,9.59390243902439,9.3,10.133333333333333
2013146,7744000,Karen Ct,Holyoke St  -  End: 100-199 Block,Friday,12,15,12,12.975000000000001,12.55,13.183333333333334
2013147,7744000,Karen Ct,Holyoke St  -  End: 100-199 Block,Friday,12,15,12,12.975000000000001,12.55,13.183333333333334
2013148,7743000,Karen Ct,Somerset St  -  Holyoke St,Friday,12,15,12,12.975000000000001,12.55,13.183333333333334
2013149,7743000,Karen Ct,Somerset St  -  Holyoke St,Friday,12,15,12,12.975000000000001,12.55,13.183333333333334
2013150,7742000,Karen Ct,Start: 01-35 Block  -  Somerset St,Friday,12,15,12,12.975000000000001,12.55,13.183333333333334
2013151,7742000,Karen Ct,Start: 01-35 Block  -  Somerset St,Friday,12,15,12,12.975000000000001,12.55,13.183333333333334
2013152,7746000,Kearny St,03rd St  -  Geary St,Sunday,2,6,54,2.229012345679013,2.0833333333333335,4.066666666666666
2013153,7746000,Kearny St,03rd St  -  Geary St,Sunday,2,6,54,2.229012345679013,2.0833333333333335,4.066666666666666
2013156,7753000,Kearny St,Bush St  -  Pine St,Sunday,2,6,115,2.2340579710144928,2.0833333333333335,2.95
2013157,7753000,Kearny St,Bush St  -  Pine St,Sunday,2,6,115,2.2340579710144928,2.0833333333333335,2.95
2013158,7755000,Kearny St,California St  -  Sacramento St,Saturday,2,6,68,2.284068627450981,2.1166666666666667,3.183333333333333
2013159,7755000,Kearny St,California St  -  Sacramento St,Saturday,2,6,68,2.284068627450981,2.1166666666666667,3.183333333333333
2013160,7758000,Kearny St,Clay St  -  Merchant St,Saturday,2,6,150,2.3127777777777774,2.1333333333333333,3.183333333333333
2013161,7758000,Kearny St,Clay St  -  Merchant St,Saturday,2,6,150,2.3127777777777774,2.1333333333333333,3.183333333333333
2013162,7762000,Kearny St,Columbus Ave  -  Pacific Ave,Sunday,4,6,233,4.091487839771101,4.016666666666667,4.316666666666666
2013163,7762000,Kearny St,Columbus Ave  -  Pacific Ave,Sunday,4,6,233,4.091487839771101,4.016666666666667,4.316666666666666
2013164,7757000,Kearny St,Commercial St  -  Clay St,Saturday,2,6,150,2.3127777777777774,2.1333333333333333,3.183333333333333
2013165,7757000,Kearny St,Commercial St  -  Clay St,Saturday,2,6,150,2.3127777777777774,2.1333333333333333,3.183333333333333
2013168,7747000,Kearny St,Geary St  -  Maiden Ln,Sunday,2,6,54,2.229012345679013,2.0833333333333335,4.066666666666666
2013169,7747000,Kearny St,Geary St  -  Maiden Ln,Sunday,2,6,54,2.229012345679013,2.0833333333333335,4.066666666666666
2013170,7752000,Kearny St,Hardie Pl  -  Bush St,Sunday,2,6,115,2.2340579710144928,2.0833333333333335,2.95
2013171,7752000,Kearny St,Hardie Pl  -  Bush St,Sunday,2,6,115,2.2340579710144928,2.0833333333333335,2.95
2013172,7761000,Kearny St,Jackson St  -  Columbus Ave,Thursday,2,6,268,2.5072761194029853,2.1,4.3
2013173,7761000,Kearny St,Jackson St  -  Columbus Ave,Thursday,2,6,268,2.5072761194029853,2.1,4.3
2013174,7748000,Kearny St,Maiden Ln  -  Post St,Sunday,2,6,68,2.24656862745098,2.0833333333333335,4.066666666666666
2013175,7748000,Kearny St,Maiden Ln  -  Post St,Sunday,2,6,68,2.24656862745098,2.0833333333333335,4.066666666666666
2013176,7759000,Kearny St,Merchant St  -  Washington St,Thursday,2,6,242,2.3130853994490357,2.1,4.1
2013177,7759000,Kearny St,Merchant St  -  Washington St,Thursday,2,6,242,2.3130853994490357,2.1,4.1
2013178,7764000,Kearny St,Nottingham Pl  -  Broadway,Sunday,4,6,235,4.090921985815602,4.016666666666667,4.316666666666666
2013179,7764000,Kearny St,Nottingham Pl  -  Broadway,Sunday,4,6,235,4.090921985815602,4.016666666666667,4.316666666666666
2013180,7763000,Kearny St,Pacific Ave  -  Nottingham Pl,Sunday,4,6,233,4.091487839771101,4.016666666666667,4.316666666666666
2013181,7763000,Kearny St,Pacific Ave  -  Nottingham Pl,Sunday,4,6,233,4.091487839771101,4.016666666666667,4.316666666666666
2013182,7754000,Kearny St,Pine St  -  California St,Sunday,2,6,110,2.231363636363637,2.1,2.7333333333333334
2013183,7754000,Kearny St,Pine St  -  California St,Sunday,2,6,110,2.231363636363637,2.1,2.7333333333333334
2013184,7749000,Kearny St,Post St  -  Ver Mehr Pl,Sunday,2,6,68,2.24656862745098,2.0833333333333335,4.066666666666666
2013185,7749000,Kearny St,Post St  -  Ver Mehr Pl,Sunday,2,6,68,2.24656862745098,2.0833333333333335,4.066666666666666
2013186,7756000,Kearny St,Sacramento St  -  Commercial St,Saturday,2,6,86,2.3372093023255816,2.1333333333333333,3.183333333333333
2013187,7756000,Kearny St,Sacramento St  -  Commercial St,Saturday,2,6,86,2.3372093023255816,2.1333333333333333,3.183333333333333
2013188,7751000,Kearny St,Sutter St  -  Hardie Pl,Sunday,2,6,129,2.236692506459948,2.0833333333333335,4.066666666666666
2013189,7751000,Kearny St,Sutter St  -  Hardie Pl,Sunday,2,6,129,2.236692506459948,2.0833333333333335,4.066666666666666
2013190,7750000,Kearny St,Ver Mehr Pl  -  Sutter St,Sunday,2,6,129,2.236692506459948,2.0833333333333335,4.066666666666666
2013191,7750000,Kearny St,Ver Mehr Pl  -  Sutter St,Sunday,2,6,129,2.236692506459948,2.0833333333333335,4.066666666666666
2013192,7760000,Kearny St,Washington St  -  Jackson St,Thursday,2,6,242,2.3130853994490357,2.1,4.1
