schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time,avg_distance_meters,min_distance_meters,max_distance_meters
2012377,7292000,Irving St,15th Ave  -  16th Ave,Wednesday,7,8,146,7.4811643835616435,7.2,7.733333333333333,37.5314812443133,8.86854112271493,114.37551508486092
2012378,7293000,Irving St,16th Ave  -  17th Ave,Friday,7,8,201,7.437064676616915,7.166666666666667,13.383333333333333,37.723505372448805,8.653310270403416,116.37864253870688
2012379,7293000,Irving St,16th Ave  -  17th Ave,Wednesday,7,8,161,7.496687370600414,7.316666666666666,7.733333333333333,46.73607313519388,9.302557500642113,93.16509235057896
2012380,7294000,Irving St,17th Ave  -  18th Ave,Friday,7,8,192,7.414409722222222,7.166666666666667,13.383333333333333,47.56389058799254,9.091714782725948,101.1956851701881
2012381,7294000,Irving St,17th Ave  -  18th Ave,Monday,7,8,146,7.501369863013701,7.25,7.733333333333333,41.94956863506808,8.989172277599657,110.11040558141435
2012382,7295000,Irving St,18th Ave  -  19th Ave,Friday,7,8,123,6.4822493224932245,2.0,13.366666666666667,50.798440627545595,9.091714782725948,101.11948963259752
2012383,7295000,Irving St,18th Ave  -  19th Ave,Wednesday,7,8,121,6.827410468319559,2.033333333333333,7.733333333333333,38.747989108822786,8.989172277599657,83.71261523458935
2012384,7296000,Irving St,19th Ave  -  20th Ave,Wednesday,2,6,173,4.28805394990366,2.0,13.366666666666667,51.385867120087774,8.675372919148538,106.67374672601896
2012385,7296000,Irving St,19th Ave  -  20th Ave,Sunday,2,4,36,2.1893518518518515,2.0,3.25,29.79035090081415,9.354672231521322,101.61110128419612
2012386,7296000,Irving St,19th Ave  -  20th Ave,Thursday,2,6,32,3.5088541666666666,2.0,7.383333333333334,37.248560001668935,11.930185048520052,92.60256996989553
2012387,7297000,Irving St,20th Ave  -  21st Ave,Wednesday,2,6,173,4.28805394990366,2.0,13.366666666666667,86.28824316868516,8.675372919148538,182.2325670185768
2012388,7297000,Irving St,20th Ave  -  21st Ave,Sunday,2,4,36,2.1893518518518515,2.0,3.25,34.43157604771151,8.855844497310061,72.5059707920627
2012389,7297000,Irving St,20th Ave  -  21st Ave,Thursday,2,6,32,3.5088541666666666,2.0,7.383333333333334,70.76442043782814,11.930185048520052,182.2168199885043
2012390,7298000,Irving St,21st Ave  -  22nd Ave,Wednesday,2,6,140,2.1230952380952384,2.0,2.6333333333333333,74.57115564720958,9.362435045298682,165.74109431538702
2012391,7298000,Irving St,21st Ave  -  22nd Ave,Sunday,2,4,39,2.1854700854700853,2.0,3.25,89.25386019935888,8.855844497310061,167.2869119669537
2012392,7298000,Irving St,21st Ave  -  22nd Ave,Thursday,2,6,32,2.494270833333333,2.0,9.766666666666667,90.93043944967619,16.149480525730805,171.67725305617734
2012393,7299000,Irving St,22nd Ave  -  23rd Ave,Friday,2,6,157,2.121656050955414,2.0,2.6333333333333333,88.6150769212964,0.1356073558296177,181.37493255560815
2012394,7299000,Irving St,22nd Ave  -  23rd Ave,Sunday,2,4,41,2.1886178861788617,2.0,2.8666666666666667,99.95876965626924,9.147819159764676,181.29102372539847
2012395,7299000,Irving St,22nd Ave  -  23rd Ave,Thursday,2,6,28,2.5523809523809526,2.0,9.766666666666667,88.77174430927344,11.745228832228747,179.61452117422084
2012396,7300000,Irving St,23rd Ave  -  24th Ave,Friday,2,6,122,2.1207650273224044,2.0,2.6333333333333333,69.26200887846437,0.1356073558296177,175.98299702128836
2012397,7300000,Irving St,23rd Ave  -  24th Ave,Sunday,2,4,26,2.1948717948717946,2.0,2.466666666666667,42.324139768126535,9.144229360267856,160.98173371066056
2012398,7300000,Irving St,23rd Ave  -  24th Ave,Thursday,2,6,21,2.6865079365079367,2.0,9.766666666666667,67.00925358216598,9.144229360267856,165.98470954777443
2012399,7301000,Irving St,24th Ave  -  25th Ave,Friday,2,6,119,2.1294117647058823,2.0,2.6,81.2833840108152,8.637896413844125,167.8904088413252
2012400,7301000,Irving St,24th Ave  -  25th Ave,Sunday,2,4,37,2.175675675675676,2.0,2.466666666666667,62.69096767269182,8.635460559383741,169.57795466737676
2012401,7301000,Irving St,24th Ave  -  25th Ave,Thursday,2,6,20,2.3024999999999998,2.0,3.0,60.079081507362375,9.144229360267856,166.24470820928462
2012402,7302000,Irving St,25th Ave  -  26th Ave,Monday,2,6,105,2.969206349206349,2.0,7.916666666666667,54.96098119651237,9.206978670326118,162.89630775515528
2012403,7302000,Irving St,25th Ave  -  26th Ave,Sunday,2,4,25,2.158,2.0,2.466666666666667,43.777035135802635,8.635460559383741,156.27138835358986
2012404,7302000,Irving St,25th Ave  -  26th Ave,Tuesday,2,6,23,4.584782608695653,2.066666666666667,8.033333333333333,35.56253752884001,8.961226023921704,154.6051002997861
2012405,7303000,Irving St,26th Ave  -  27th Ave,Tuesday,7,8,84,9.319047619047618,2.0,13.45,33.78155921404031,8.894814182077775,158.04785989365303
2012406,7303000,Irving St,26th Ave  -  27th Ave,Monday,7,8,28,2.6583333333333328,2.0166666666666666,7.166666666666667,60.511556094407474,8.961226023921704,156.48094717714332
2012407,7304000,Irving St,27th Ave  -  28th Ave,Friday,13,15,68,11.686029411764704,2.05,13.45,40.03233899177586,8.67871740006196,112.85556318437416
2012408,7304000,Irving St,27th Ave  -  28th Ave,Tuesday,9,11,48,8.98298611111111,7.283333333333333,9.75,37.54643268167289,9.046242723003726,88.4004079458681
2012409,7305000,Irving St,28th Ave  -  29th Ave,Friday,13,15,75,13.04888888888889,7.716666666666667,13.45,47.69790483705214,8.67871740006196,142.8368153994341
2012410,7305000,Irving St,28th Ave  -  29th Ave,Tuesday,9,11,53,9.372955974842768,7.366666666666666,9.766666666666667,45.27955231525008,8.851449313789276,144.5033179043368
2012411,7306000,Irving St,29th Ave  -  30th Ave,Friday,13,15,54,13.128703703703705,7.716666666666667,13.433333333333334,42.340797111828394,8.851449313789276,142.600683360933
2012412,7306000,Irving St,29th Ave  -  30th Ave,Tuesday,9,11,52,9.566987179487178,9.283333333333333,9.916666666666666,44.96309753580719,8.851449313789276,140.98191065795012
2012413,7307000,Irving St,30th Ave  -  31st Ave,Friday,13,15,44,13.08977272727273,7.716666666666667,13.45,45.546435550166045,8.840205046187155,88.21599351247704
2012414,7307000,Irving St,30th Ave  -  31st Ave,Tuesday,9,11,44,9.573863636363635,9.316666666666666,9.933333333333334,41.34703584500127,8.975077454387073,88.1876462189236
2012415,7308000,Irving St,31st Ave  -  32nd Ave,Friday,13,15,27,13.312345679012346,13.25,13.45,53.62624452190706,8.840205046187155,129.54773926398377
2012416,7308000,Irving St,31st Ave  -  32nd Ave,Tuesday,9,11,43,9.629457364341086,9.316666666666666,9.95,44.237262039802225,8.975077454387073,88.49814449008562
2012417,7309000,Irving St,32nd Ave  -  33rd Ave,Friday,13,15,29,13.298275862068966,13.233333333333333,13.45,41.86577298217334,9.383355334673723,88.3655345163784
2012418,7309000,Irving St,32nd Ave  -  33rd Ave,Tuesday,9,11,42,9.686904761904762,9.316666666666666,9.95,43.082282565505004,9.227163194987114,114.46667722639457
2012419,7310000,Irving St,33rd Ave  -  34th Ave,Friday,13,15,31,13.288172043010755,13.233333333333333,13.383333333333333,36.218679307326255,9.044584576153833,108.02639623624962
2012420,7310000,Irving St,33rd Ave  -  34th Ave,Tuesday,9,11,33,9.753535353535352,9.466666666666667,10.1,50.6248807154088,11.625268279759302,88.62472430759732
2012421,7311000,Irving St,34th Ave  -  35th Ave,Friday,13,15,37,13.288738738738742,13.233333333333333,13.416666666666666,43.49898494404065,8.944214809981132,109.43360496287411
2012422,7311000,Irving St,34th Ave  -  35th Ave,Tuesday,9,11,25,9.809999999999999,9.466666666666667,10.15,46.766701492314986,9.114504277543933,81.5864755884409
2012423,7312000,Irving St,35th Ave  -  36th Ave,Friday,13,15,23,13.294202898550726,13.25,13.416666666666666,45.042391377390615,8.944214809981132,101.06132744055736
2012424,7312000,Irving St,35th Ave  -  36th Ave,Tuesday,9,11,12,9.669444444444444,7.383333333333334,10.15,35.74740658501414,9.114504277543933,85.00174834049426
2012425,7313000,Irving St,36th Ave  -  Sunset Blvd,Friday,13,15,22,13.281818181818187,13.216666666666667,13.416666666666666,91.5381141277374,51.9570190609497,148.33940967121725
2012426,7313000,Irving St,36th Ave  -  Sunset Blvd,Tuesday,12,14,22,11.350000000000001,7.383333333333334,12.266666666666667,89.63792054220738,9.146079229211328,148.3021572639429
2012427,7315000,Irving St,37th Ave  -  38th Ave,Friday,13,15,22,13.281818181818187,13.216666666666667,13.416666666666666,96.5576136148534,9.08293657041688,182.90312873521808
2012428,7315000,Irving St,37th Ave  -  38th Ave,Tuesday,12,14,22,11.350000000000001,7.383333333333334,12.266666666666667,60.510899939407025,8.922751868025575,182.94086731070288
2012429,7316000,Irving St,38th Ave  -  39th Ave,Friday,13,15,35,13.251904761904763,13.2,13.383333333333333,31.178668037363344,8.873559527717173,85.04483031187512
2012430,7316000,Irving St,38th Ave  -  39th Ave,Tuesday,12,14,30,11.943333333333332,7.383333333333334,12.266666666666667,44.38776391946453,8.922751868025575,182.69754121834575
2012431,7317000,Irving St,39th Ave  -  40th Ave,Friday,13,15,60,13.242222222222221,13.183333333333334,13.383333333333333,51.196828387837975,8.608695167109149,179.44830106609564
2012432,7317000,Irving St,39th Ave  -  40th Ave,Tuesday,12,14,35,12.185714285714285,12.083333333333334,12.383333333333333,76.03233131527263,9.076535752153788,179.45245133176903
2012433,7318000,Irving St,40th Ave  -  41st Ave,Friday,13,15,101,13.231518151815182,13.166666666666666,13.383333333333333,53.76386138315505,8.608695167109149,179.55529796993477
2012434,7318000,Irving St,40th Ave  -  41st Ave,Tuesday,12,14,43,12.270542635658915,12.133333333333333,12.466666666666667,58.72511143126864,8.701222950207836,171.24402596630085
2012435,7319000,Irving St,41st Ave  -  42nd Ave,Friday,13,15,97,13.221305841924401,13.15,13.366666666666667,47.648111699991254,9.18164348116743,162.8651491349975
2012436,7319000,Irving St,41st Ave  -  42nd Ave,Tuesday,12,14,43,12.322480620155039,12.15,12.5,52.440776214029285,8.701222950207836,157.91151901002198
2012437,7320000,Irving St,42nd Ave  -  43rd Ave,Friday,13,15,92,13.213043478260872,13.133333333333333,13.366666666666667,77.1275697763009,8.82291353845999,163.05297680245818
2012438,7320000,Irving St,42nd Ave  -  43rd Ave,Tuesday,12,14,48,12.361805555555556,12.233333333333333,12.5,78.85531631842882,9.086142554160942,166.29841949881015
2012439,7321000,Irving St,43rd Ave  -  44th Ave,Friday,13,15,81,13.195267489711933,13.116666666666667,13.316666666666666,51.4497973842504,8.82291353845999,154.71211542960972
2012440,7321000,Irving St,43rd Ave  -  44th Ave,Tuesday,12,14,46,12.492753623188404,12.266666666666667,12.816666666666666,57.16205974257676,9.113410256205349,161.4231069394054
2012441,7322000,Irving St,44th Ave  -  45th Ave,Friday,13,15,89,13.18932584269663,13.1,13.316666666666666,48.952976007937394,8.849861546720923,156.25865338918044
2012442,7322000,Irving St,44th Ave  -  45th Ave,Tuesday,12,14,62,12.573924731182796,12.35,12.816666666666666,43.347923588508166,8.985679114938506,157.95707284859344
2012443,7323000,Irving St,45th Ave  -  46th Ave,Friday,13,15,147,13.178911564625848,13.083333333333334,13.316666666666666,39.20980808651122,9.10603729024167,147.95248018511396
2012444,7323000,Irving St,45th Ave  -  46th Ave,Tuesday,12,14,126,12.744444444444445,12.4,13.116666666666667,29.120123299554347,8.985679114938506,146.34318831261703
2012445,7324000,Irving St,46th Ave  -  47th Ave,Friday,13,15,133,13.16892230576441,13.083333333333334,13.3,38.49266154717893,8.901511667524682,146.1178191934915
2012446,7324000,Irving St,46th Ave  -  47th Ave,Tuesday,12,14,132,12.79368686868687,12.433333333333334,13.216666666666667,30.648329171379284,9.131284663919008,141.08964768745756
2012447,7325000,Irving St,47th Ave  -  48th Ave,Friday,13,15,135,13.156913580246915,13.083333333333334,13.266666666666667,52.760608010904,8.901511667524682,142.59755735115743
2012448,7325000,Irving St,47th Ave  -  48th Ave,Tuesday,12,14,118,12.874293785310739,12.45,13.216666666666667,59.205693288682404,8.686585440202416,142.6168023136956
2012449,7326000,Irving St,48th Ave  -  La Playa St,Friday,13,15,57,13.138304093567251,13.083333333333334,13.233333333333333,48.627797041954175,9.348753168664471,129.0376618439461
2012450,7326000,Irving St,48th Ave  -  La Playa St,Tuesday,13,15,52,12.980448717948715,12.7,13.216666666666667,49.54957087724294,8.686585440202416,87.97004048031926
2012453,7290000,Irving St,Funston Ave  -  14th Ave,Friday,7,8,106,7.406603773584907,7.183333333333334,13.1,43.441558173060656,8.730606496568617,104.70981557026472
2012454,7290000,Irving St,Funston Ave  -  14th Ave,Wednesday,7,8,115,7.450579710144927,7.2,7.683333333333334,39.67915010277282,9.261493342871235,108.06222317695136
2012455,7327000,Irving St,La Playa St  -  Lower Great Hwy,Friday,13,15,31,13.128494623655914,13.083333333333334,13.233333333333333,68.82635786794188,46.85492867959769,88.33679164281817
2012456,7327000,Irving St,La Playa St  -  Lower Great Hwy,Tuesday,13,15,25,13.095333333333336,12.816666666666666,13.183333333333334,46.41581255175138,8.893505462289788,88.30154561726943
2012457,7314000,Irving St,Sunset Blvd  -  37th Ave,Friday,13,15,22,13.281818181818187,13.216666666666667,13.416666666666666,95.77220001131796,11.709147881769024,135.5076358079472
2012458,7314000,Irving St,Sunset Blvd  -  37th Ave,Tuesday,12,14,22,11.350000000000001,7.383333333333334,12.266666666666667,70.61873917192803,11.30343330272828,135.54864665527668
2012459,7328000,Irwin St,08th St  -  07th St,Thursday,0,6,4,0.4708333333333334,0.4,0.55,95.81335928916715,33.82726533390908,122.8026137351367
2012460,7330000,Isis St,12th St  -  13th St,Thursday,4,6,79,4.305907172995781,4.05,4.583333333333333,16.070954488474047,6.972721432755576,28.58772968792712
2012461,7330000,Isis St,12th St  -  13th St,Tuesday,4,6,84,4.173214285714285,4.033333333333333,4.366666666666666,15.518739790458907,6.117173180996734,28.39466708807999
2012464,7348000,Italy Ave,Athens St  -  Moscow St,Friday,9,11,30,9.505555555555556,9.383333333333333,10.166666666666666,80.67984569010439,9.026833520260476,173.98330268684168
2012465,7348000,Italy Ave,Athens St  -  Moscow St,Monday,11,13,13,11.77179487179487,11.566666666666666,11.85,49.783221765395446,9.156607480312063,76.47019943127876
2012466,7345000,Italy Ave,Edinburg St  -  Naples St,Friday,9,11,37,9.544594594594596,9.4,10.166666666666666,68.33968346985084,9.057439710790366,158.8397949006432
2012467,7345000,Italy Ave,Edinburg St  -  Naples St,Monday,11,13,30,11.553888888888888,8.383333333333333,11.9,66.90885878563121,8.638826446321936,188.8139836056477
2012468,7343000,Italy Ave,Lisbon St  -  Madrid St,Friday,9,11,23,9.531159420289855,9.4,9.916666666666666,28.704439966443616,8.64926306346539,91.56560241826904
2012469,7343000,Italy Ave,Lisbon St  -  Madrid St,Monday,11,13,39,10.662820512820511,8.35,11.9,58.992406226695714,8.64926306346539,147.78597984555424
2012470,7341000,Italy Ave,London St  -  Paris St,Monday,8,10,30,8.56111111111111,8.35,11.85,38.30638209938782,8.792854999753493,65.64173555522305
2012471,7341000,Italy Ave,London St  -  Paris St,Wednesday,8,10,23,8.331159420289854,8.233333333333333,8.466666666666667,19.4398455314634,8.630142714632413,66.2536139528012
2012472,7344000,Italy Ave,Madrid St  -  Edinburg St,Friday,9,11,23,9.531159420289855,9.4,9.916666666666666,42.54912885138028,8.833376253937013,76.66994771779133
2012473,7344000,Italy Ave,Madrid St  -  Edinburg St,Monday,11,13,35,10.919047619047618,8.35,11.9,57.767469275930594,8.638826446321936,159.8623619559647
2012474,7340000,Italy Ave,Mission St  -  London St,Monday,8,10,30,8.56111111111111,8.35,11.85,38.71296833907593,9.02854247025022,127.53275447695968
2012475,7340000,Italy Ave,Mission St  -  London St,Wednesday,8,10,23,8.331159420289854,8.233333333333333,8.466666666666667,73.05545988232085,8.630142714632413,127.463937714192
2012476,7346000,Italy Ave,Naples St  -  Vienna St,Friday,9,11,39,9.528205128205126,9.383333333333333,10.166666666666666,59.9066514313082,9.057439710790366,150.97463817202907
2012477,7346000,Italy Ave,Naples St  -  Vienna St,Thursday,6,8,32,6.2718750000000005,6.116666666666666,6.733333333333333,18.56447454177229,8.92247497276906,40.972542030408114
2012478,7342000,Italy Ave,Paris St  -  Lisbon St,Monday,8,10,44,9.430681818181817,8.35,11.9,80.42018507734825,8.64926306346539,150.4941467775934
2012479,7342000,Italy Ave,Paris St  -  Lisbon St,Wednesday,8,10,24,8.330555555555556,8.233333333333333,8.466666666666667,38.59818148725232,8.792854999753493,151.1033392438859
2012480,7347000,Italy Ave,Vienna St  -  Athens St,Friday,9,11,33,9.515151515151516,9.383333333333333,10.166666666666666,41.004928196760865,9.026833520260476,120.15545267688724
2012481,7347000,Italy Ave,Vienna St  -  Athens St,Monday,11,13,16,11.773958333333333,11.566666666666666,11.85,35.86976605087065,8.697493428422055,118.8388532576416
2012484,7349000,Ivy St,Franklin St  -  Gough St,Thursday,9,11,34,9.706372549019607,9.566666666666666,9.866666666666667,40.04779558784061,8.820506411337517,162.14761019515385
2012486,7350000,Ivy St,Gough St  -  Octavia St,Thursday,9,11,72,9.737268518518517,9.6,10.016666666666667,41.32335767657608,8.680613042943664,127.14308275725088
2012489,7351000,Ivy St,Octavia St  -  Laguna St,Thursday,9,11,82,9.768902439024389,9.6,11.983333333333333,69.16814898446084,8.680613042943664,178.020323249808
2012490,7355000,Jack London Aly,Bryant St  -  Taber Pl,Thursday,0,2,22,0.34621212121212125,0.13333333333333333,0.5,19.74757837178422,9.05518683928262,33.747288311540984
2012491,7355000,Jack London Aly,Bryant St  -  Taber Pl,Thursday,0,2,22,0.34621212121212125,0.13333333333333333,0.5,19.74757837178422,9.05518683928262,33.747288311540984
2012492,7357000,Jack London Aly,South Park  -  Varney Pl,Thursday,0,2,24,0.34583333333333327,0.13333333333333333,0.5,67.53086392050824,30.56009454583431,107.2123184339359
2012493,7357000,Jack London Aly,South Park  -  Varney Pl,Thursday,0,2,24,0.34583333333333327,0.13333333333333333,0.5,67.53086392050824,30.56009454583431,107.2123184339359
2012494,7356000,Jack London Aly,Taber Pl  -  South Park,Thursday,0,2,24,0.34583333333333327,0.13333333333333333,0.5,25.00049618086351,8.74379348442009,101.77715749017084
2012495,7356000,Jack London Aly,Taber Pl  -  South Park,Thursday,0,2,24,0.34583333333333327,0.13333333333333333,0.5,25.00049618086351,8.74379348442009,101.77715749017084
2012496,7358000,Jack London Aly,Varney Pl  -  Brannan St,Thursday,0,2,24,0.34583333333333327,0.13333333333333333,0.5,99.54472274612908,13.190296481051613,143.79194427377982
2012497,7358000,Jack London Aly,Varney Pl  -  Brannan St,Thursday,0,2,24,0.34583333333333327,0.13333333333333333,0.5,99.54472274612908,13.190296481051613,143.79194427377982
2012498,7384000,Jackson St,Adele Ct  -  Powell St,Thursday,2,6,71,5.453755868544601,2.1333333333333333,8.116666666666667,49.48491355449748,9.204775531976823,113.39877484219714
2012499,7384000,Jackson St,Adele Ct  -  Powell St,Friday,2,6,99,4.746969696969697,2.05,8.433333333333334,55.61007962134486,9.059143177122458,142.83091172113313
2012500,7410000,Jackson St,Baker St  -  Lyon St,Tuesday,12,14,145,12.304367816091954,12.216666666666667,12.466666666666667,40.169999974244,9.33586161364101,121.88445660657004
2012501,7410000,Jackson St,Baker St  -  Lyon St,Thursday,9,11,93,9.889068100358424,9.716666666666667,10.2,41.774699134486575,8.656700360046958,119.16387001337132
2012502,7365000,Jackson St,Balance St  -  Hotaling Pl,Thursday,2,6,19,2.799122807017544,2.1666666666666665,10.3,38.46015002528376,10.533939122434225,143.83174506055656
2012503,7365000,Jackson St,Balance St  -  Hotaling Pl,Friday,2,6,44,2.2416666666666667,2.033333333333333,2.65,56.13443094277172,9.140190763056266,139.5417162897837
2012504,7362000,Jackson St,Battery St  -  Custom House Pl,Tuesday,2,6,30,2.949444444444445,2.1,12.3,79.0765624355888,9.377980876125058,161.72845073998707
2012505,7362000,Jackson St,Battery St  -  Custom House Pl,Monday,2,6,47,2.443262411347518,2.0833333333333335,9.2,60.490591459588764,9.036061585423427,163.841452738338
2012506,7372000,Jackson St,Beckett St  -  Grant Ave,Thursday,2,6,103,2.3055016181229773,2.066666666666667,2.5,70.320741482292,8.834396499155721,160.3330214549074
2012507,7372000,Jackson St,Beckett St  -  Grant Ave,Saturday,2,6,76,2.346929824561404,2.0833333333333335,8.383333333333333,46.52394664358357,8.541837713016376,111.0503363169473
2012508,7380000,Jackson St,Bedford Pl  -  James Pl,Thursday,2,6,55,3.3127272727272725,2.1333333333333333,8.116666666666667,88.91779836182519,11.988960696160696,138.2674616117009
2012509,7380000,Jackson St,Bedford Pl  -  James Pl,Friday,2,6,78,2.8792735042735047,2.05,8.3,68.66886839480534,8.915426234132195,171.71045825893353
2012510,7409000,Jackson St,Broderick St  -  Baker St,Tuesday,12,14,121,12.327134986225895,12.233333333333333,12.466666666666667,73.68673820679233,9.007008141422812,175.24052575952962
2012511,7409000,Jackson St,Broderick St  -  Baker St,Thursday,9,11,77,9.881818181818184,9.7,10.183333333333334,65.76522361376024,9.006079800940507,175.28679354062473
2012512,7402000,Jackson St,Buchanan St  -  Webster St,Tuesday,12,14,113,12.45014749262537,12.316666666666666,12.733333333333333,54.80719682330717,9.273090884377652,140.0744404081534
2012513,7402000,Jackson St,Buchanan St  -  Webster St,Thursday,9,11,119,9.788655462184868,9.566666666666666,10.1,54.5842994903795,8.705653259081789,140.0198031286717
2012514,7418000,Jackson St,Cherry St  -  Arguello Blvd,Tuesday,10,12,75,10.26511111111111,10.15,12.316666666666666,63.80234903833482,8.685700741483213,158.21002406770398
2012515,7418000,Jackson St,Cherry St  -  Arguello Blvd,Thursday,9,11,62,10.00672043010753,9.833333333333334,10.3,65.42239255773195,9.172664663939706,152.75069062581474
2012516,7368000,Jackson St,Columbus Ave  -  Kearny St,Thursday,2,6,40,2.3133333333333335,2.15,2.6666666666666665,71.1218763022607,8.644366808120457,170.69077278985836
2012517,7368000,Jackson St,Columbus Ave  -  Kearny St,Friday,2,6,40,2.36375,2.033333333333333,8.383333333333333,80.83200474729384,8.644366808120457,191.67071082383697
2012518,7370000,Jackson St,Cooper Aly  -  Wentworth Pl,Thursday,2,6,103,2.3055016181229773,2.066666666666667,2.5,69.51219866718542,8.752475862737166,133.76896225900904
2012519,7370000,Jackson St,Cooper Aly  -  Wentworth Pl,Saturday,2,6,76,2.346929824561404,2.0833333333333335,8.383333333333333,47.85067715289896,8.618883227086487,149.119832016658
2012520,7363000,Jackson St,Custom House Pl  -  Sansome St,Tuesday,2,6,29,2.9936781609195404,2.1666666666666665,12.3,77.13585745517686,18.567047275988507,112.09869412326162
2012521,7363000,Jackson St,Custom House Pl  -  Sansome St,Monday,2,6,47,2.2620567375886527,2.033333333333333,2.65,67.96885098611993,9.036061585423427,115.77133353007484
2012522,7360000,Jackson St,Davis St  -  Front St,Thursday,2,6,50,2.3813333333333335,2.1,2.6666666666666665,27.42944739272056,9.258716868807657,51.066913009352696
2012523,7360000,Jackson St,Davis St  -  Front St,Monday,2,6,60,2.5277777777777777,2.0833333333333335,9.483333333333333,35.849115484049705,8.597227111259802,100.30565990721466
2012524,7408000,Jackson St,Divisadero St  -  Broderick St,Tuesday,12,14,112,12.325892857142858,12.233333333333333,12.466666666666667,44.26279694949256,8.624165328158737,128.57576378090485
2012525,7408000,Jackson St,Divisadero St  -  Broderick St,Thursday,9,11,80,9.867291666666668,9.683333333333334,10.183333333333334,56.560695159562556,9.006079800940507,131.35682469165175
2012526,7386000,Jackson St,Doric Aly  -  Mason St,Friday,8,10,52,7.058974358974359,2.05,8.433333333333334,69.47851621775715,9.06152393546547,172.44060416651922
2012527,7386000,Jackson St,Doric Aly  -  Mason St,Tuesday,8,10,52,6.813461538461538,2.1333333333333333,12.433333333333334,63.56904902678416,9.21203552782318,128.5684543841693
2012528,7359000,Jackson St,Drumm St  -  Davis St,Thursday,2,6,34,2.392156862745098,2.1666666666666665,2.6666666666666665,25.30759613257688,9.258716868807657,45.81063288364888
2012529,7359000,Jackson St,Drumm St  -  Davis St,Monday,2,6,45,2.4418518518518524,2.0833333333333335,9.483333333333333,25.906884811459772,8.597227111259802,51.19819366628589
2012530,7377000,Jackson St,Duncombe Aly  -  Pontiac St,Thursday,2,6,77,2.328138528138528,2.066666666666667,4.05,61.22776694450833,8.781900427000346,165.83205238151845
2012531,7377000,Jackson St,Duncombe Aly  -  Pontiac St,Saturday,2,6,96,2.2505208333333333,2.066666666666667,2.6666666666666665,74.55991766643032,9.753481848544393,169.54561726290774
2012532,7404000,Jackson St,Fillmore St  -  Steiner St,Tuesday,12,14,238,10.11386554621849,6.25,12.783333333333333,57.15136364276218,8.840103211549115,140.02200688281425
2012533,7404000,Jackson St,Fillmore St  -  Steiner St,Thursday,9,11,53,9.830817610062892,9.633333333333333,10.1,54.90572822603959,9.06125537686072,85.66968277598329
2012534,7398000,Jackson St,Franklin St  -  Gough St,Monday,7,9,59,7.7776836158192095,7.583333333333333,8.083333333333334,59.22498696752654,9.250050587397794,132.03919382263504
2012535,7398000,Jackson St,Franklin St  -  Gough St,Friday,7,9,75,7.680666666666667,7.35,8.666666666666666,48.96746960907471,10.8160396119576,165.2806128422288
2012536,7361000,Jackson St,Front St  -  Battery St,Tuesday,2,6,63,2.532010582010582,2.1,12.3,58.311299470492024,9.377980876125058,99.011990942535
2012537,7361000,Jackson St,Front St  -  Battery St,Monday,2,6,71,2.4852112676056337,2.0833333333333335,9.483333333333333,65.85100683007147,8.835833111856338,156.0779213395608
2012538,7399000,Jackson St,Gough St  -  Octavia St,Tuesday,12,14,71,12.466901408450706,12.266666666666667,12.7,37.38248221381496,8.85845230383196,72.52521744784784
2012539,7399000,Jackson St,Gough St  -  Octavia St,Thursday,9,11,56,9.70029761904762,9.083333333333334,10.05,32.79607336413795,8.810922742006479,72.51522605175718
2012540,7373000,Jackson St,Grant Ave  -  Saint Louis Aly,Thursday,2,6,103,2.3055016181229773,2.066666666666667,2.5,71.44565193007023,8.834396499155721,187.20689923720585
2012541,7373000,Jackson St,Grant Ave  -  Saint Louis Aly,Saturday,2,6,76,2.346929824561404,2.0833333333333335,8.383333333333333,50.89709986641943,9.028582358598833,125.45586641073614
2012542,7366000,Jackson St,Hotaling Pl  -  Montgomery St,Thursday,2,6,19,2.799122807017544,2.1666666666666665,10.3,38.75203840876795,11.563461911505351,127.43697903049352
2012543,7366000,Jackson St,Hotaling Pl  -  Montgomery St,Friday,2,6,44,2.2416666666666667,2.033333333333333,2.65,53.43744008664655,8.740668528573988,138.88579853810492
2012544,7381000,Jackson St,James Pl  -  Trenton St,Thursday,2,6,55,3.3127272727272725,2.1333333333333333,8.116666666666667,71.94639050840517,15.010539468551872,141.70462150452573
2012545,7381000,Jackson St,James Pl  -  Trenton St,Friday,2,6,78,2.8792735042735047,2.05,8.3,54.203936486109356,9.105423245896471,175.1485690296031
2012546,7375000,Jackson St,Jason Ct  -  Ross Aly,Thursday,2,6,77,2.328138528138528,2.066666666666667,4.05,58.05808616011999,7.664146140484593,144.10156352415095
2012547,7375000,Jackson St,Jason Ct  -  Ross Aly,Saturday,2,6,96,2.2505208333333333,2.066666666666667,2.6666666666666665,74.29221193580817,8.109695206148922,147.81573072411982
2012548,7391000,Jackson St,Jones St  -  Leavenworth St,Friday,8,10,85,8.353529411764706,8.216666666666667,8.55,38.96804557604838,8.862232088153034,72.23617128795256
2012549,7391000,Jackson St,Jones St  -  Leavenworth St,Tuesday,8,10,108,8.12253086419753,8.083333333333334,8.166666666666666,34.648901552787954,8.700515516132045,72.18101022603442
