schedule_id,cnn,corridor,limits,cnn_right_left,block_side,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time
2012651,5102000,Edna St,Monterey Blvd  -  Joost Ave,R,East,Monday,12,14,26,12.374358974358971,12.15,12.666666666666666
2012652,5099000,Edna St,Staples Ave  -  Flood Ave,L,West,Monday,13,15,18,13.27037037037037,13.15,13.55
2012653,5099000,Edna St,Staples Ave  -  Flood Ave,R,East,Thursday,12,14,27,12.477160493827158,12.216666666666667,12.733333333333333
2012654,5105000,Edward St,Willard North St  -  Arguello Blvd,L,South,Thursday,9,11,25,9.385333333333334,9.25,9.533333333333333
2012655,5105000,Edward St,Willard North St  -  Arguello Blvd,R,North,Wednesday,9,11,39,9.677777777777777,9.266666666666667,10.083333333333334
2012656,5114000,Egbert Ave,Hawes St  -  Ingalls St,L,SouthWest,Wednesday,9,11,38,9.352631578947369,9.2,9.516666666666667
2012662,5118000,Egbert Ave,Newhall St  -  Phelps St,L,SouthWest,Thursday,12,14,7,12.29047619047619,12.183333333333334,12.566666666666666
2012663,5118000,Egbert Ave,Newhall St  -  Phelps St,R,NorthEast,Tuesday,12,14,38,12.389473684210525,12.3,12.566666666666666
2012664,5119000,Egbert Ave,Phelps St  -  Bay Shore Blvd,L,SouthWest,Thursday,12,14,6,12.286111111111111,12.183333333333334,12.566666666666666
2012666,5121000,El Camino Del Mar,25th Ave  -  26th Ave,L,South,Monday,13,15,37,13.453603603603606,13.383333333333333,13.616666666666667
2012667,5121000,El Camino Del Mar,25th Ave  -  26th Ave,R,North,Wednesday,9,11,34,9.853921568627452,9.633333333333333,10.233333333333333
2012668,5122000,El Camino Del Mar,26th Ave  -  27th Ave,L,South,Monday,13,15,43,13.431395348837206,13.366666666666667,13.616666666666667
2012669,5122000,El Camino Del Mar,26th Ave  -  27th Ave,R,North,Wednesday,9,11,59,9.846610169491525,9.633333333333333,10.233333333333333
2012670,5123000,El Camino Del Mar,27th Ave  -  28th Ave,L,South,Monday,13,15,27,13.420987654320985,13.366666666666667,13.5
2012671,5123000,El Camino Del Mar,27th Ave  -  28th Ave,R,North,Wednesday,9,11,44,9.829166666666667,9.633333333333333,10.016666666666667
2012672,5124000,El Camino Del Mar,28th Ave  -  El Camino Del Mar,L,South,Thursday,9,11,8,9.91875,9.85,10.1
2012673,5124000,El Camino Del Mar,28th Ave  -  El Camino Del Mar,R,North,Wednesday,9,11,44,9.829166666666667,9.633333333333333,10.016666666666667
2012674,5126000,El Camino Del Mar,30th Ave  -  Lake St,L,South,Tuesday,9,11,24,10.093055555555557,9.883333333333333,10.416666666666666
2012675,5126000,El Camino Del Mar,30th Ave  -  Lake St,R,North,Monday,9,11,30,9.866666666666669,9.65,10.033333333333333
2012676,5125201,El Camino Del Mar,El Camino Del Mar  -  30th Ave,R,NorthWest,Monday,9,11,22,9.880303030303029,9.65,10.033333333333333
2012677,5125101,El Camino Del Mar,El Camino Del Mar  -  McLaren Ave,L,SouthEast,Thursday,9,11,13,9.921794871794873,9.766666666666667,10.116666666666667
2012678,5127000,El Camino Del Mar,Lake St  -  32nd Ave,L,South,Thursday,9,11,6,10.052777777777779,9.9,10.266666666666667
2012679,5127000,El Camino Del Mar,Lake St  -  32nd Ave,R,North,Monday,9,11,23,9.857971014492756,9.65,10.1
2012680,5120000,El Camino Del Mar,Lincoln Blvd  -  25th Ave,L,South,Monday,13,15,24,13.469444444444443,13.383333333333333,13.616666666666667
2012681,5120000,El Camino Del Mar,Lincoln Blvd  -  25th Ave,R,North,Wednesday,9,11,21,9.90079365079365,9.766666666666667,10.233333333333333
2012682,5125102,El Camino Del Mar,McLaren Ave  -  30th Ave,L,South,Tuesday,9,11,24,10.093055555555557,9.883333333333333,10.416666666666666
2012683,19092000,El Camino Del Mar,Seal Rock Dr  -  48th Ave,L,NorthEast,Thursday,11,13,9,12.207407407407409,12.133333333333333,12.283333333333333
2012685,5214101,El Mirasol Pl,Crestlake Dr  -  Sloat Blvd,L,East,Friday,9,11,4,9.508333333333333,9.366666666666667,9.6
2012686,5214201,El Mirasol Pl,Crestlake Dr  -  Sloat Blvd,R,West,Friday,9,11,4,9.508333333333333,9.366666666666667,9.6
2012687,5130000,El Plazuela Way,Start: 01-99 Block  -  Junipero Serra Blvd,L,SouthEast,Thursday,8,10,10,9.0,8.866666666666667,9.25
2012688,5130000,El Plazuela Way,Start: 01-99 Block  -  Junipero Serra Blvd,R,NorthWest,Thursday,8,10,10,9.0,8.866666666666667,9.25
2012689,5135000,El Verano Way,Fernwood Dr  -  Maywood Dr,L,SouthEast,Monday,13,15,4,13.3875,13.216666666666667,13.483333333333333
2012690,5135000,El Verano Way,Fernwood Dr  -  Maywood Dr,R,NorthWest,Tuesday,13,15,5,13.156666666666666,13.116666666666667,13.216666666666667
2012691,5136000,El Verano Way,Maywood Dr  -  Monterey Blvd,L,East,Monday,13,15,5,13.416666666666666,13.216666666666667,13.533333333333333
2012692,5136000,El Verano Way,Maywood Dr  -  Monterey Blvd,R,West,Tuesday,13,15,11,13.153030303030304,13.1,13.216666666666667
2012696,5139000,Elgin Park,McCoppin St  -  Duboce Ave,R,West,Monday,8,10,45,8.439629629629628,8.216666666666667,8.6
2012697,5145000,Elizabeth St,Blanche St  -  Sanchez St,L,South,Friday,9,11,101,9.967326732673268,9.666666666666666,10.566666666666666
2012698,5145000,Elizabeth St,Blanche St  -  Sanchez St,R,North,Tuesday,9,11,41,9.690243902439025,9.433333333333334,9.95
2012699,5148000,Elizabeth St,Castro St  -  Diamond St,L,South,Friday,9,11,115,9.899420289855074,9.6,10.5
2012700,5148000,Elizabeth St,Castro St  -  Diamond St,R,North,Tuesday,9,11,79,9.656751054852322,9.466666666666667,10.016666666666667
2012701,5142000,Elizabeth St,Church St  -  Nellie St,L,South,Friday,9,11,55,9.958181818181819,9.7,10.566666666666666
2012703,5149000,Elizabeth St,Diamond St  -  Douglass St,L,South,Friday,9,11,80,9.853333333333332,9.533333333333333,10.5
2012704,5149000,Elizabeth St,Diamond St  -  Douglass St,R,North,Wednesday,12,14,52,12.37371794871795,12.183333333333334,12.616666666666667
2012705,5150000,Elizabeth St,Douglass St  -  Hoffman Ave,L,South,Monday,12,14,32,12.403645833333334,12.266666666666667,12.583333333333334
2012706,5150000,Elizabeth St,Douglass St  -  Hoffman Ave,R,North,Wednesday,12,14,77,12.368614718614719,12.183333333333334,12.616666666666667
2012707,5143000,Elizabeth St,Nellie St  -  Vicksburg St,L,South,Friday,9,11,55,9.958181818181819,9.7,10.566666666666666
2012709,5147000,Elizabeth St,Noe St  -  Castro St,L,South,Friday,9,11,166,9.918975903614456,9.616666666666667,10.516666666666667
2012710,5147000,Elizabeth St,Noe St  -  Castro St,R,North,Tuesday,9,11,109,9.654587155963302,9.433333333333334,10.0
2012711,5141000,Elizabeth St,San Jose Ave  -  Guerrero St,L,South,Friday,7,9,58,7.097413793103448,7.0,7.283333333333333
2012712,5141000,Elizabeth St,San Jose Ave  -  Guerrero St,R,North,Tuesday,7,9,45,7.35,7.233333333333333,7.583333333333333
2012713,5146000,Elizabeth St,Sanchez St  -  Noe St,L,South,Friday,9,11,131,9.958015267175572,9.65,10.566666666666666
2012714,5146000,Elizabeth St,Sanchez St  -  Noe St,R,North,Tuesday,9,11,79,9.678691983122361,9.433333333333334,9.95
2012715,5144000,Elizabeth St,Vicksburg St  -  Blanche St,L,South,Friday,9,11,101,9.967326732673268,9.666666666666666,10.566666666666666
2012716,5144000,Elizabeth St,Vicksburg St  -  Blanche St,R,North,Tuesday,9,11,41,9.690243902439025,9.433333333333334,9.95
2012717,5153000,Elk St,Chenery St  -  Paradise Ave,L,East,Friday,9,11,21,9.607936507936508,9.383333333333333,9.766666666666667
2012719,5152000,Elk St,Diamond Heights Blvd  -  Chenery St,L,East,Friday,9,11,18,9.611111111111109,9.4,9.766666666666667
2012723,5156000,Ellert St,Bennington St  -  Andover St,L,North,Monday,8,10,52,8.461538461538462,8.3,8.666666666666666
2012724,5156000,Ellert St,Bennington St  -  Andover St,R,South,Thursday,8,10,60,8.545555555555556,8.416666666666666,8.7
2012725,5155000,Ellert St,Bocana St  -  Bennington St,L,North,Monday,8,10,52,8.461538461538462,8.3,8.666666666666666
2012726,5155000,Ellert St,Bocana St  -  Bennington St,R,South,Thursday,8,10,59,8.546610169491526,8.416666666666666,8.7
2012727,5162000,Ellington Ave,Dichiera Ct  -  Naglee Ave,L,SouthEast,Tuesday,8,10,32,8.503645833333334,8.266666666666667,9.05
2012728,5162000,Ellington Ave,Dichiera Ct  -  Naglee Ave,R,NorthWest,Thursday,8,10,36,8.447222222222223,8.183333333333334,8.983333333333333
2012729,5161000,Ellington Ave,Foote Ave  -  Dichiera Ct,L,SouthEast,Tuesday,8,10,35,8.492380952380953,8.266666666666667,9.05
2012730,5161000,Ellington Ave,Foote Ave  -  Dichiera Ct,R,NorthWest,Thursday,8,10,37,8.439189189189191,8.15,8.983333333333333
2012731,5158000,Ellington Ave,Mount Vernon Ave  -  Ottawa Ave,L,SouthEast,Tuesday,8,10,17,8.558823529411764,8.316666666666666,9.1
2012732,5158000,Ellington Ave,Mount Vernon Ave  -  Ottawa Ave,R,NorthWest,Thursday,8,10,22,8.415909090909091,8.116666666666667,8.933333333333334
2012733,5163000,Ellington Ave,Naglee Ave  -  Whipple Ave,L,SouthEast,Tuesday,8,10,51,8.4859477124183,8.266666666666667,9.05
2012734,5163000,Ellington Ave,Naglee Ave  -  Whipple Ave,R,NorthWest,Thursday,8,10,35,8.470476190476191,8.183333333333334,8.983333333333333
2012735,5159000,Ellington Ave,Ottawa Ave  -  Sala Ter,L,SouthEast,Tuesday,8,10,36,8.543055555555556,8.316666666666666,9.1
2012736,5159000,Ellington Ave,Ottawa Ave  -  Sala Ter,R,NorthWest,Thursday,8,10,28,8.461309523809524,8.116666666666667,8.983333333333333
2012737,5160000,Ellington Ave,Sala Ter  -  Foote Ave,L,SouthEast,Tuesday,8,10,30,8.517222222222221,8.316666666666666,9.05
2012738,5160000,Ellington Ave,Sala Ter  -  Foote Ave,R,NorthWest,Thursday,8,10,24,8.460416666666667,8.116666666666667,8.983333333333333
2012739,5157000,Ellington Ave,Start: 01-99 Block  -  Mount Vernon Ave,L,SouthEast,Thursday,8,10,12,8.391666666666667,8.116666666666667,8.566666666666666
2012740,5157000,Ellington Ave,Start: 01-99 Block  -  Mount Vernon Ave,R,NorthWest,Thursday,8,10,12,8.391666666666667,8.116666666666667,8.566666666666666
2012741,5164000,Ellington Ave,Whipple Ave  -  Farragut Ave,L,SouthEast,Tuesday,8,10,46,8.46195652173913,8.266666666666667,9.0
2012742,5164000,Ellington Ave,Whipple Ave  -  Farragut Ave,R,NorthWest,Thursday,8,10,25,8.488000000000001,8.2,8.95
2012743,5168000,Elliot St,Raymond Ave  -  Leland Ave,L,East,Friday,8,11,5,9.823333333333334,9.1,10.066666666666666
2012745,5166000,Elliot St,Teddy Ave  -  Arleta Ave,R,West,Friday,8,11,9,9.170370370370371,9.083333333333334,9.316666666666666
2012746,5191000,Ellis St,Beideman St  -  Divisadero St,L,South,Tuesday,9,11,42,10.099603174603175,9.733333333333333,10.466666666666667
2012747,5191000,Ellis St,Beideman St  -  Divisadero St,R,North,Thursday,12,14,97,12.301546391752577,12.183333333333334,12.45
2012748,5193000,Ellis St,Broderick St  -  Terra Vista Ave,L,South,Tuesday,9,11,75,10.116444444444445,9.733333333333333,10.466666666666667
2012749,5193000,Ellis St,Broderick St  -  Terra Vista Ave,R,North,Thursday,12,14,99,12.321548821548818,12.216666666666667,12.483333333333333
2012750,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Monday,6,8,244,6.986748633879782,6.266666666666667,7.85
2012751,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Tuesday,6,8,284,6.4462441314553995,6.0,7.483333333333333
2012752,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Wednesday,6,8,222,7.118768768768768,6.366666666666666,7.5
2012753,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Thursday,6,8,306,6.43218954248366,6.016666666666667,7.666666666666667
2012754,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Friday,6,8,214,7.103426791277258,6.483333333333333,7.416666666666667
2012755,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Saturday,6,8,317,6.971871713985279,6.35,7.233333333333333
2012756,5176000,Ellis St,Cohen Pl  -  Hyde St,L,South,Sunday,6,8,468,6.325142450142451,6.05,7.2
2012757,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Monday,6,8,244,6.986748633879782,6.266666666666667,7.85
2012758,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Tuesday,6,8,284,6.4462441314553995,6.0,7.483333333333333
2012759,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Wednesday,6,8,222,7.118768768768768,6.366666666666666,7.5
2012760,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Thursday,6,8,306,6.43218954248366,6.016666666666667,7.666666666666667
2012761,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Friday,6,8,214,7.103426791277258,6.483333333333333,7.416666666666667
2012762,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Saturday,6,8,317,6.971871713985279,6.35,7.233333333333333
2012763,5176000,Ellis St,Cohen Pl  -  Hyde St,R,North,Sunday,6,8,468,6.325142450142451,6.05,7.2
2012764,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Monday,6,8,37,6.864864864864864,6.316666666666666,7.766666666666667
2012765,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Tuesday,6,8,36,7.11898148148148,6.716666666666667,7.483333333333333
2012766,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Wednesday,6,8,38,6.983333333333333,6.733333333333333,7.366666666666666
2012767,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Thursday,6,8,39,7.090598290598289,6.7,7.533333333333333
2012768,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Friday,6,8,42,6.934126984126984,6.383333333333334,7.266666666666667
2012769,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Saturday,6,8,128,6.900260416666668,6.75,7.05
2012770,5171000,Ellis St,Cyril Magnin St  -  Mason St,L,South,Sunday,6,8,177,6.927306967984934,6.1,7.3
2012771,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Monday,6,8,37,6.864864864864864,6.316666666666666,7.766666666666667
2012772,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Tuesday,6,8,36,7.11898148148148,6.716666666666667,7.483333333333333
2012773,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Wednesday,6,8,38,6.983333333333333,6.733333333333333,7.366666666666666
2012774,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Thursday,6,8,39,7.090598290598289,6.7,7.533333333333333
2012775,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Friday,6,8,42,6.934126984126984,6.383333333333334,7.266666666666667
2012776,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Saturday,6,8,128,6.900260416666668,6.75,7.05
2012777,5171000,Ellis St,Cyril Magnin St  -  Mason St,R,North,Sunday,6,8,177,6.927306967984934,6.1,7.3
2012778,5192000,Ellis St,Divisadero St  -  Broderick St,L,South,Tuesday,9,11,66,10.108838383838386,9.733333333333333,10.466666666666667
2012779,5192000,Ellis St,Divisadero St  -  Broderick St,R,North,Thursday,12,14,87,12.309770114942529,12.2,12.466666666666667
2012781,5181000,Ellis St,Franklin St  -  Gough St,L,South,Thursday,8,10,46,8.344202898550723,8.05,8.833333333333334
2012782,5181000,Ellis St,Franklin St  -  Gough St,R,North,Tuesday,8,10,67,8.061691542288557,8.0,8.133333333333333
2012783,5182000,Ellis St,Gough St  -  Laguna St,L,South,Thursday,12,14,76,12.435526315789474,12.1,12.8
2012784,5182000,Ellis St,Gough St  -  Laguna St,R,North,Tuesday,9,11,69,9.456763285024154,9.166666666666666,9.983333333333333
2012785,5185000,Ellis St,Hollis St  -  Webster St,L,South,Tuesday,9,11,46,9.468478260869565,9.216666666666667,10.05
2012786,5185000,Ellis St,Hollis St  -  Webster St,R,North,Thursday,12,14,28,12.379166666666666,12.083333333333334,12.616666666666667
2012787,5177000,Ellis St,Hyde St  -  Larkin St,L,South,Tuesday,6,8,242,6.326308539944903,6.0,7.466666666666667
2012788,5177000,Ellis St,Hyde St  -  Larkin St,L,South,Thursday,6,8,272,6.31734068627451,6.016666666666667,7.666666666666667
2012789,5177000,Ellis St,Hyde St  -  Larkin St,L,South,Sunday,6,8,418,6.3052631578947365,6.05,7.2
2012790,5177000,Ellis St,Hyde St  -  Larkin St,R,North,Monday,6,8,229,6.9966521106259085,6.3,7.583333333333333
2012791,5177000,Ellis St,Hyde St  -  Larkin St,R,North,Wednesday,6,8,202,7.129042904290428,6.766666666666667,7.466666666666667
2012792,5177000,Ellis St,Hyde St  -  Larkin St,R,North,Friday,6,8,210,7.114285714285714,6.5,7.416666666666667
2012793,5177000,Ellis St,Hyde St  -  Larkin St,R,North,Saturday,6,8,298,6.969686800894855,6.35,7.233333333333333
2012794,5177000,Ellis St,Hyde St  -  Larkin St,R,North,Sunday,6,8,418,6.3052631578947365,6.05,7.2
2012795,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Monday,6,8,130,7.0155128205128205,6.266666666666667,7.85
2012796,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Tuesday,6,8,146,6.612899543378996,6.033333333333333,7.483333333333333
2012797,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Wednesday,6,8,125,7.113866666666667,6.35,7.5
2012798,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Thursday,6,8,147,6.5927437641723365,6.05,7.516666666666667
2012799,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Friday,6,8,112,7.084821428571429,6.466666666666667,7.433333333333334
2012800,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Saturday,6,8,178,6.9705992509363295,6.35,7.233333333333333
2012801,5174000,Ellis St,Jones St  -  Leavenworth St,L,South,Sunday,6,8,253,6.204545454545454,6.066666666666666,7.133333333333334
2012802,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Monday,6,8,130,7.0155128205128205,6.266666666666667,7.85
2012803,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Tuesday,6,8,146,6.612899543378996,6.033333333333333,7.483333333333333
2012804,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Wednesday,6,8,125,7.113866666666667,6.35,7.5
2012805,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Thursday,6,8,147,6.5927437641723365,6.05,7.516666666666667
2012806,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Friday,6,8,112,7.084821428571429,6.466666666666667,7.433333333333334
2012807,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Saturday,6,8,178,6.9705992509363295,6.35,7.233333333333333
2012808,5174000,Ellis St,Jones St  -  Leavenworth St,R,North,Sunday,6,8,253,6.204545454545454,6.066666666666666,7.133333333333334
2012809,5183001,Ellis St,Laguna St  -  Quickstep Ln,L,,Thursday,12,14,149,12.427069351230426,12.05,12.683333333333334
2012810,5183001,Ellis St,Laguna St  -  Quickstep Ln,R,,Tuesday,9,11,60,9.491388888888888,9.216666666666667,9.983333333333333
2012811,5178000,Ellis St,Larkin St  -  Polk St,L,South,Tuesday,6,8,166,6.108333333333333,6.0,7.45
2012812,5178000,Ellis St,Larkin St  -  Polk St,L,South,Thursday,6,8,184,6.122192028985507,6.0,7.183333333333334
2012813,5178000,Ellis St,Larkin St  -  Polk St,L,South,Sunday,6,8,304,6.142269736842105,6.0,7.1
2012814,5178000,Ellis St,Larkin St  -  Polk St,R,North,Monday,6,8,141,7.016903073286052,6.35,7.5
2012815,5178000,Ellis St,Larkin St  -  Polk St,R,North,Wednesday,6,8,148,7.1067567567567576,6.783333333333333,7.466666666666667
2012816,5178000,Ellis St,Larkin St  -  Polk St,R,North,Friday,6,8,137,7.1270072992700735,6.933333333333334,7.35
2012817,5178000,Ellis St,Larkin St  -  Polk St,R,North,Saturday,6,8,211,6.957345971563981,6.383333333333334,7.166666666666667
2012818,5178000,Ellis St,Larkin St  -  Polk St,R,North,Sunday,6,8,304,6.142269736842105,6.0,7.1
2012819,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Monday,6,8,259,7.000772200772202,6.266666666666667,7.85
2012820,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Tuesday,6,8,276,6.556099033816424,6.016666666666667,7.483333333333333
2012821,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Wednesday,6,8,234,7.129415954415954,6.366666666666666,7.5
2012822,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Thursday,6,8,284,6.546244131455398,6.033333333333333,7.666666666666667
2012823,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Friday,6,8,226,7.096828908554572,6.466666666666667,7.433333333333334
2012824,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Saturday,6,8,322,6.974948240165632,6.35,7.233333333333333
2012825,5175000,Ellis St,Leavenworth St  -  Cohen Pl,L,South,Sunday,6,8,460,6.316630434782608,6.066666666666666,7.2
2012826,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Monday,6,8,259,7.000772200772202,6.266666666666667,7.85
2012827,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Tuesday,6,8,276,6.556099033816424,6.016666666666667,7.483333333333333
2012828,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Wednesday,6,8,234,7.129415954415954,6.366666666666666,7.5
2012829,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Thursday,6,8,284,6.546244131455398,6.033333333333333,7.666666666666667
2012830,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Friday,6,8,226,7.096828908554572,6.466666666666667,7.433333333333334
2012831,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Saturday,6,8,322,6.974948240165632,6.35,7.233333333333333
2012832,5175000,Ellis St,Leavenworth St  -  Cohen Pl,R,North,Sunday,6,8,460,6.316630434782608,6.066666666666666,7.2
2012838,5169000,Ellis St,Market St  -  Powell St,L,South,Saturday,6,8,3,6.861111111111112,6.8,6.9
2012839,5169000,Ellis St,Market St  -  Powell St,L,South,Sunday,6,8,5,6.743333333333334,6.1,6.983333333333333
2012845,5169000,Ellis St,Market St  -  Powell St,R,North,Saturday,6,8,3,6.861111111111112,6.8,6.9
2012846,5169000,Ellis St,Market St  -  Powell St,R,North,Sunday,6,8,5,6.743333333333334,6.1,6.983333333333333
2012847,5172000,Ellis St,Mason St  -  Taylor St,L,South,Monday,6,8,51,6.887908496732026,6.316666666666666,7.783333333333333
2012848,5172000,Ellis St,Mason St  -  Taylor St,L,South,Tuesday,6,8,43,7.107751937984495,6.716666666666667,7.483333333333333
2012849,5172000,Ellis St,Mason St  -  Taylor St,L,South,Wednesday,6,8,49,6.9945578231292505,6.733333333333333,7.366666666666666
2012850,5172000,Ellis St,Mason St  -  Taylor St,L,South,Thursday,6,8,43,7.086434108527133,6.7,7.533333333333333
2012851,5172000,Ellis St,Mason St  -  Taylor St,L,South,Friday,6,8,60,6.938333333333333,6.383333333333334,7.266666666666667
2012852,5172000,Ellis St,Mason St  -  Taylor St,L,South,Saturday,6,8,170,6.902058823529413,6.75,7.083333333333333
2012853,5172000,Ellis St,Mason St  -  Taylor St,L,South,Sunday,6,8,236,6.936652542372882,6.133333333333334,7.3
2012854,5172000,Ellis St,Mason St  -  Taylor St,R,North,Monday,6,8,51,6.887908496732026,6.316666666666666,7.783333333333333
2012855,5172000,Ellis St,Mason St  -  Taylor St,R,North,Tuesday,6,8,43,7.107751937984495,6.716666666666667,7.483333333333333
2012856,5172000,Ellis St,Mason St  -  Taylor St,R,North,Wednesday,6,8,49,6.9945578231292505,6.733333333333333,7.366666666666666
2012857,5172000,Ellis St,Mason St  -  Taylor St,R,North,Thursday,6,8,43,7.086434108527133,6.7,7.533333333333333
2012858,5172000,Ellis St,Mason St  -  Taylor St,R,North,Friday,6,8,60,6.938333333333333,6.383333333333334,7.266666666666667
2012859,5172000,Ellis St,Mason St  -  Taylor St,R,North,Saturday,6,8,170,6.902058823529413,6.75,7.083333333333333
2012860,5172000,Ellis St,Mason St  -  Taylor St,R,North,Sunday,6,8,236,6.936652542372882,6.133333333333334,7.3
2012861,5189000,Ellis St,Pierce St  -  Scott St,L,South,Friday,6,8,69,6.495169082125604,6.316666666666666,6.783333333333333
2012862,5189000,Ellis St,Pierce St  -  Scott St,R,North,Thursday,12,14,174,12.284291187739461,12.166666666666666,12.416666666666666
2012863,5179000,Ellis St,Polk St  -  Van Ness Ave,L,South,Tuesday,6,8,115,6.634057971014491,6.0,8.0
2012864,5179000,Ellis St,Polk St  -  Van Ness Ave,L,South,Thursday,6,8,99,6.586195286195286,6.0,7.5
2012865,5179000,Ellis St,Polk St  -  Van Ness Ave,L,South,Sunday,6,8,171,6.514522417153998,6.0,7.233333333333333
2012866,5179000,Ellis St,Polk St  -  Van Ness Ave,R,North,Monday,6,8,81,7.090534979423869,6.516666666666667,7.533333333333333
2012867,5179000,Ellis St,Polk St  -  Van Ness Ave,R,North,Wednesday,6,8,104,7.113141025641026,6.8,7.483333333333333
2012868,5179000,Ellis St,Polk St  -  Van Ness Ave,R,North,Friday,6,8,84,7.137500000000001,6.95,7.35
2012869,5179000,Ellis St,Polk St  -  Van Ness Ave,R,North,Saturday,6,8,105,6.968095238095237,6.383333333333334,7.166666666666667
2012870,5179000,Ellis St,Polk St  -  Van Ness Ave,R,North,Sunday,6,8,171,6.514522417153998,6.0,7.233333333333333
2012871,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Monday,6,8,27,6.92037037037037,6.316666666666666,7.766666666666667
2012872,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Tuesday,6,8,28,7.153571428571428,6.9,7.483333333333333
2012873,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Wednesday,6,8,27,7.008024691358024,6.733333333333333,7.366666666666666
2012874,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Thursday,6,8,27,7.135185185185184,6.7,7.533333333333333
2012875,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Friday,6,8,22,6.962121212121212,6.383333333333334,7.266666666666667
2012876,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Saturday,6,8,92,6.894384057971014,6.783333333333333,7.05
2012877,5170000,Ellis St,Powell St  -  Cyril Magnin St,L,South,Sunday,6,8,128,6.928645833333334,6.1,7.133333333333334
2012878,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Monday,6,8,27,6.92037037037037,6.316666666666666,7.766666666666667
2012879,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Tuesday,6,8,28,7.153571428571428,6.9,7.483333333333333
2012880,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Wednesday,6,8,27,7.008024691358024,6.733333333333333,7.366666666666666
2012881,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Thursday,6,8,27,7.135185185185184,6.7,7.533333333333333
2012882,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Friday,6,8,22,6.962121212121212,6.383333333333334,7.266666666666667
2012883,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Saturday,6,8,92,6.894384057971014,6.783333333333333,7.05
2012884,5170000,Ellis St,Powell St  -  Cyril Magnin St,R,North,Sunday,6,8,128,6.928645833333334,6.1,7.133333333333334
